Freq.	1/I(Vin)
1.11381138113805e+05	-2.13014789313913e-02,-1.44960116603816e+01
1.11391139113905e+05	-2.14362040791614e-02,-1.45215563673721e+01
1.11401140114005e+05	-2.15934533109187e-02,-1.45472819939109e+01
1.11411141114105e+05	-2.17742811126154e-02,-1.45732174442718e+01
1.11421142114205e+05	-2.19798796105333e-02,-1.45993930269833e+01
1.11431143114305e+05	-2.22115925560636e-02,-1.46258406357263e+01
1.11441144114405e+05	-2.24709314538532e-02,-1.46525939490218e+01
1.11451145114505e+05	-2.27595941708001e-02,-1.46796886515927e+01
1.11461146114605e+05	-2.30794864284119e-02,-1.47071626807401e+01
1.11471147114705e+05	-2.34327466599204e-02,-1.47350565016264e+01
1.11481148114805e+05	-2.38217748095101e-02,-1.47634134160153e+01
1.11491149114905e+05	-2.42492657683534e-02,-1.47922799098072e+01
1.11501150115005e+05	-2.47182482861951e-02,-1.48217060456623e+01
1.11511151115105e+05	-2.52321303749469e-02,-1.48517459081534e+01
1.11521152115205e+05	-2.57947524409397e-02,-1.48824581102893e+01
1.11531153115305e+05	-2.64104496567137e-02,-1.49139063719514e+01
1.11541154115405e+05	-2.70841254264313e-02,-1.49461601828712e+01
1.11551155115505e+05	-2.78213382307582e-02,-1.49792955653402e+01
1.11561156115605e+05	-2.86284046832790e-02,-1.50133959550084e+01
1.11571157115705e+05	-2.95125223253791e-02,-1.50485532220595e+01
1.11581158115805e+05	-3.04819165760048e-02,-1.50848688599592e+01
1.11591159115905e+05	-3.15460173981360e-02,-1.51224553751296e+01
1.11601160116005e+05	-3.27156727290098e-02,-1.51614379186769e+01
1.11611161116105e+05	-3.40034076601265e-02,-1.52019562111805e+01
1.11621162116205e+05	-3.54237409030511e-02,-1.52441668241727e+01
1.11631163116305e+05	-3.69935734569406e-02,-1.52882458982005e+01
1.11641164116405e+05	-3.87326689104044e-02,-1.53343923984422e+01
1.11651165116505e+05	-4.06642508986253e-02,-1.53828320364024e+01
1.11661166116605e+05	-4.28157515202563e-02,-1.54338220225147e+01
1.11671167116705e+05	-4.52197558996672e-02,-1.54876568627373e+01
1.11681168116805e+05	-4.79152038820013e-02,-1.55446754769588e+01
1.11691169116905e+05	-5.09489320358233e-02,-1.56052700047498e+01
1.11701170117005e+05	-5.43776706665353e-02,-1.56698967841067e+01
1.11711171117105e+05	-5.82706559275157e-02,-1.57390901551980e+01
1.11721172117205e+05	-6.27130833556179e-02,-1.58134799743681e+01
1.11731173117305e+05	-6.78107272970278e-02,-1.58938140550311e+01
1.11741174117405e+05	-7.36961984677867e-02,-1.59809872295987e+01
1.11751175117505e+05	-8.05375383756360e-02,-1.60760794254129e+01
1.11761176117605e+05	-8.85502031734351e-02,-1.61804061876886e+01
1.11771177117705e+05	-9.80140541063804e-02,-1.62955866589369e+01
1.11781178117805e+05	-1.09297893700292e-01,-1.64236364624751e+01
1.11791179117905e+05	-1.22895631525622e-01,-1.65670967927380e+01
1.11801180118005e+05	-1.39480826119663e-01,-1.67292172617061e+01
1.11811181118105e+05	-1.59991088342127e-01,-1.69142204513261e+01
1.11821182118205e+05	-1.85762572759984e-01,-1.71276939728788e+01
1.11831183118305e+05	-2.18751579198887e-01,-1.73771875366103e+01
1.11841184118405e+05	-2.61914099873345e-01,-1.76731510502316e+01
1.11851185118505e+05	-3.19886001799965e-01,-1.80304626101667e+01
1.11861186118605e+05	-4.00269210557140e-01,-1.84710240386564e+01
1.11871187118705e+05	-5.16226360448610e-01,-1.90283928146742e+01
1.11881188118805e+05	-6.92148149439023e-01,-1.97565446921283e+01
1.11891189118905e+05	-9.77334678301000e-01,-2.07476311378464e+01
1.11901190119005e+05	-1.48359343329132e+00,-2.21708950038576e+01
1.11911191119105e+05	-2.50816492130055e+00,-2.43643890473255e+01
1.11921192119205e+05	-5.04411450287826e+00,-2.80399836667262e+01
1.11931193119305e+05	-1.36077935503974e+01,-3.39482890351643e+01
1.11941194119405e+05	-4.01566292180043e+01,-2.14094954168619e+01
1.11951195119506e+05	-1.89750812118906e+01,6.04371187310130e+00
1.11961196119606e+05	-6.37753035873120e+00,3.63688008870325e-01
1.11971197119706e+05	-2.96874768889943e+00,-3.90877066018396e+00
1.11981198119806e+05	-1.68862379722554e+00,-6.41258542345571e+00
1.11991199119906e+05	-1.08461867563861e+00,-8.00099763483043e+00
1.12001200120006e+05	-7.54678262914291e-01,-9.08775782393004e+00
1.12011201120106e+05	-5.55526168868829e-01,-9.87549642049494e+00
1.12021202120206e+05	-4.26349474579757e-01,-1.04721185876439e+01
1.12031203120306e+05	-3.37895365795174e-01,-1.09396683295719e+01
1.12041204120406e+05	-2.74713474484467e-01,-1.13161431641090e+01
1.12051205120506e+05	-2.28031024498265e-01,-1.16260395033191e+01
1.12061206120606e+05	-1.92571251670226e-01,-1.18858292927719e+01
1.12071207120706e+05	-1.65007537612289e-01,-1.21069833902640e+01
1.12081208120806e+05	-1.43159219496521e-01,-1.22977290509596e+01
1.12091209120906e+05	-1.25548964612660e-01,-1.24641173334004e+01
1.12101210121006e+05	-1.11147332777090e-01,-1.26106961813003e+01
1.12111211121106e+05	-9.92192935717702e-02,-1.27409488394886e+01
1.12121212121206e+05	-8.92287384086214e-02,-1.28575876005443e+01
1.12131213121306e+05	-8.07772444570103e-02,-1.29627555646053e+01
1.12141214121406e+05	-7.35637430049390e-02,-1.30581682937888e+01
1.12151215121506e+05	-6.73573208529365e-02,-1.31452152307379e+01
1.12161216121606e+05	-6.19784873834813e-02,-1.32250335934937e+01
1.12171217121706e+05	-5.72860256800256e-02,-1.32985630730635e+01
1.12181218121806e+05	-5.31676039871674e-02,-1.33665869040426e+01
1.12191219121906e+05	-4.95329672844306e-02,-1.34297631069563e+01
1.12201220122006e+05	-4.63089295735363e-02,-1.34886485383482e+01
1.12211221122106e+05	-4.34356426106335e-02,-1.35437176071965e+01
1.12221222122206e+05	-4.08637824414059e-02,-1.35953769873455e+01
1.12231223122306e+05	-3.85524045759113e-02,-1.36439772901210e+01
1.12241224122406e+05	-3.64672922159053e-02,-1.36898224049755e+01
1.12251225122506e+05	-3.45796721571892e-02,-1.37331770338213e+01
1.12261226122606e+05	-3.28652077415039e-02,-1.37742728136120e+01
1.12271227122706e+05	-3.13032026049203e-02,-1.38133133262631e+01
1.12281228122806e+05	-2.98759662716665e-02,-1.38504782247636e+01
1.12291229122906e+05	-2.85683050670484e-02,-1.38859266520924e+01
1.12301230123006e+05	-2.73671108405405e-02,-1.39198000903614e+01
1.12311231123106e+05	-2.62610266005207e-02,-1.39522247479241e+01
1.12321232123206e+05	-2.52401730538780e-02,-1.39833135695327e+01
1.12331233123306e+05	-2.42959236957499e-02,-1.40131679371817e+01
1.12341234123406e+05	-2.34207188438136e-02,-1.40418791157606e+01
1.12351235123506e+05	-2.26079110976104e-02,-1.40695294870840e+01
1.12361236123606e+05	-2.18516362980262e-02,-1.40961936075690e+01
1.12371237123706e+05	-2.11467052895728e-02,-1.41219391182716e+01
1.12381238123806e+05	-2.04885127395489e-02,-1.41468275307759e+01
1.12391239123906e+05	-1.98729600101677e-02,-1.41709149082505e+01
1.12401240124006e+05	-1.92963896619982e-02,-1.41942524576313e+01
1.12411241124106e+05	-1.87555296265462e-02,-1.42168870461701e+01
1.12421242124206e+05	-1.82474454505053e-02,-1.42388616533842e+01
1.12431243124306e+05	-1.77694993050289e-02,-1.42602157676383e+01
1.12441244124406e+05	-1.73193146866100e-02,-1.42809857351148e+01
1.12451245124506e+05	-1.68947459240242e-02,-1.43012050677089e+01
1.12461246124606e+05	-1.64938517578115e-02,-1.43209047153821e+01
1.12471247124706e+05	-1.61148723823418e-02,-1.43401133076699e+01
1.12481248124806e+05	-1.57562094414059e-02,-1.43588573683442e+01
1.12491249124906e+05	-1.54164085509269e-02,-1.43771615066494e+01
1.12501250125006e+05	-1.50941439904091e-02,-1.43950485880421e+01
1.12511251125106e+05	-1.47882052609294e-02,-1.44125398869518e+01
1.12521252125206e+05	-1.44974852540218e-02,-1.44296552237358e+01
1.12531253125306e+05	-1.42209698145363e-02,-1.44464130877023e+01
1.12541254125406e+05	-1.39577285128699e-02,-1.44628307478296e+01
1.12551255125506e+05	-1.37069064690194e-02,-1.44789243525935e+01
1.12561256125606e+05	-1.34677170936247e-02,-1.44947090201330e+01
1.12571257125706e+05	-1.32394356303059e-02,-1.45101989198293e+01
1.12581258125806e+05	-1.30213933997673e-02,-1.45254073462365e+01
1.12591259125906e+05	-1.28129726598373e-02,-1.45403467861894e+01
1.12601260126006e+05	-1.26136020072373e-02,-1.45550289798115e+01
1.12611261126106e+05	-1.24227522567889e-02,-1.45694649760608e+01
1.12621262126206e+05	-1.22399327422259e-02,-1.45836651833766e+01
1.12631263126306e+05	-1.20646879900100e-02,-1.45976394159243e+01
1.12641264126406e+05	-1.18965947237727e-02,-1.46113969358772e+01
1.12651265126506e+05	-1.17352591623412e-02,-1.46249464921290e+01
1.12661266126606e+05	-1.15803145789040e-02,-1.46382963557813e+01
1.12671267126706e+05	-1.14314190928700e-02,-1.46514543527170e+01
1.12681268126806e+05	-1.12882536693916e-02,-1.46644278935350e+01
1.12691269126906e+05	-1.11505203045243e-02,-1.46772240010925e+01
1.12701270127006e+05	-1.10179403765890e-02,-1.46898493358753e+01
1.12711271127106e+05	-1.08902531465585e-02,-1.47023102193932e+01
1.12721272127206e+05	-1.07672143922622e-02,-1.47146126557790e+01
1.12731273127306e+05	-1.06485951629306e-02,-1.47267623517484e+01
1.12741274127406e+05	-1.05341806421062e-02,-1.47387647350663e+01
1.12751275127506e+05	-1.04237691082717e-02,-1.47506249716463e+01
1.12761276127606e+05	-1.03171709837116e-02,-1.47623479814027e+01
1.12771277127706e+05	-1.02142079631435e-02,-1.47739384529577e+01
1.12781278127806e+05	-1.01147122145594e-02,-1.47854008573005e+01
1.12791279127906e+05	-1.00185256455158e-02,-1.47967394604851e+01
1.12801280128006e+05	-9.92549922881361e-03,-1.48079583354432e+01
1.12811281128106e+05	-9.83549238213160e-03,-1.48190613729852e+01
1.12821282128206e+05	-9.74837239673333e-03,-1.48300522920531e+01
1.12831283128306e+05	-9.66401391085778e-03,-1.48409346492836e+01
1.12841284128406e+05	-9.58229842383891e-03,-1.48517118479366e+01
1.12851285128506e+05	-9.50311384739310e-03,-1.48623871462352e+01
1.12861286128606e+05	-9.42635409085525e-03,-1.48729636651656e+01
1.12871287128706e+05	-9.35191867745916e-03,-1.48834443957738e+01
1.12881288128806e+05	-9.27971238902910e-03,-1.48938322059991e+01
1.12891289128906e+05	-9.20964493670529e-03,-1.49041298470779e+01
1.12901290129006e+05	-9.14163065554122e-03,-1.49143399595479e+01
1.12911291129106e+05	-9.07558822101259e-03,-1.49244650788832e+01
1.12921292129206e+05	-9.01144038565999e-03,-1.49345076407860e+01
1.12931293129306e+05	-8.94911373424357e-03,-1.49444699861585e+01
1.12941294129406e+05	-8.88853845593669e-03,-1.49543543657780e+01
1.12951295129506e+05	-8.82964813221393e-03,-1.49641629446963e+01
1.12961296129606e+05	-8.77237953921068e-03,-1.49738978063807e+01
1.12971297129706e+05	-8.71667246343179e-03,-1.49835609566160e+01
1.12981298129806e+05	-8.66246952979088e-03,-1.49931543271813e+01
1.12991299129906e+05	-8.60971604104255e-03,-1.50026797793199e+01
1.13001300130006e+05	-8.55835982775259e-03,-1.50121391070117e+01
1.13011301130106e+05	-8.50835110802236e-03,-1.50215340400653e+01
1.13021302130206e+05	-8.45964235624709e-03,-1.50308662470376e+01
1.13031303130306e+05	-8.41218818024934e-03,-1.50401373379954e+01
1.13041304130406e+05	-8.36594520617972e-03,-1.50493488671260e+01
1.13051305130506e+05	-8.32087197062998e-03,-1.50585023352086e+01
1.13061306130606e+05	-8.27692881944365e-03,-1.50675991919541e+01
1.13071307130706e+05	-8.23407781275325e-03,-1.50766408382210e+01
1.13081308130806e+05	-8.19228263580934e-03,-1.50856286281165e+01
1.13091309130906e+05	-8.15150851519947e-03,-1.50945638709881e+01
1.13101310131006e+05	-8.11172214008831e-03,-1.51034478333137e+01
1.13111311131106e+05	-8.07289158813709e-03,-1.51122817404947e+01
1.13121312131206e+05	-8.03498625578512e-03,-1.51210667785598e+01
1.13131313131306e+05	-7.99797679260354e-03,-1.51298040957827e+01
1.13141314131406e+05	-7.96183503945092e-03,-1.51384948042202e+01
1.13151315131506e+05	-7.92653397017856e-03,-1.51471399811751e+01
1.13161316131606e+05	-7.89204763665650e-03,-1.51557406705864e+01
1.13171317131706e+05	-7.85835111690396e-03,-1.51642978843545e+01
1.13181318131806e+05	-7.82542046612505e-03,-1.51728126036010e+01
1.13191319131906e+05	-7.79323267046501e-03,-1.51812857798698e+01
1.13201320132006e+05	-7.76176560331517e-03,-1.51897183362711e+01
1.13211321132106e+05	-7.73099798400637e-03,-1.51981111685725e+01
1.13221322132206e+05	-7.70090933874325e-03,-1.52064651462388e+01
1.13231323132306e+05	-7.67147996364054e-03,-1.52147811134245e+01
1.13241324132406e+05	-7.64269088973284e-03,-1.52230598899211e+01
1.13251325132506e+05	-7.61452384983794e-03,-1.52313022720612e+01
1.13261326132606e+05	-7.58696124716218e-03,-1.52395090335822e+01
1.13271327132706e+05	-7.55998612554372e-03,-1.52476809264515e+01
1.13281328132806e+05	-7.53358214123590e-03,-1.52558186816553e+01
1.13291329132906e+05	-7.50773353614061e-03,-1.52639230099527e+01
1.13301330133006e+05	-7.48242511240643e-03,-1.52719946025972e+01
1.13311331133106e+05	-7.45764220831283e-03,-1.52800341320268e+01
1.13321332133206e+05	-7.43337067536541e-03,-1.52880422525245e+01
1.13331333133306e+05	-7.40959685653404e-03,-1.52960196008509e+01
1.13341334133406e+05	-7.38630756556773e-03,-1.53039667968502e+01
1.13351335133506e+05	-7.36349006732684e-03,-1.53118844440303e+01
1.13361336133606e+05	-7.34113205907448e-03,-1.53197731301192e+01
1.13371337133706e+05	-7.31922165267462e-03,-1.53276334275986e+01
1.13381338133806e+05	-7.29774735764624e-03,-1.53354658942147e+01
1.13391339133906e+05	-7.27669806502729e-03,-1.53432710734694e+01
1.13401340134006e+05	-7.25606303200346e-03,-1.53510494950908e+01
1.13411341134106e+05	-7.23583186726125e-03,-1.53588016754854e+01
1.13421342134206e+05	-7.21599451702613e-03,-1.53665281181716e+01
1.13431343134306e+05	-7.19654125174894e-03,-1.53742293141967e+01
1.13441344134406e+05	-7.17746265340695e-03,-1.53819057425372e+01
1.13451345134506e+05	-7.15874960338628e-03,-1.53895578704836e+01
1.13461346134606e+05	-7.14039327091629e-03,-1.53971861540103e+01
1.13471347134706e+05	-7.12238510202631e-03,-1.54047910381309e+01
1.13481348134806e+05	-7.10471680899855e-03,-1.54123729572408e+01
1.13491349134906e+05	-7.08738036029168e-03,-1.54199323354457e+01
1.13501350135006e+05	-7.07036797091023e-03,-1.54274695868785e+01
1.13511351135106e+05	-7.05367209319878e-03,-1.54349851160040e+01
1.13521352135206e+05	-7.03728540803799e-03,-1.54424793179127e+01
1.13531353135306e+05	-7.02120081642388e-03,-1.54499525786027e+01
1.13541354135406e+05	-7.00541143140995e-03,-1.54574052752528e+01
1.13551355135506e+05	-6.98991057039564e-03,-1.54648377764841e+01
1.13561356135606e+05	-6.97469174774293e-03,-1.54722504426131e+01
1.13571357135706e+05	-6.95974866770601e-03,-1.54796436258955e+01
1.13581358135806e+05	-6.94507521765824e-03,-1.54870176707611e+01
1.13591359135906e+05	-6.93066546160255e-03,-1.54943729140405e+01
1.13601360136006e+05	-6.91651363395158e-03,-1.55017096851834e+01
1.13611361136106e+05	-6.90261413356461e-03,-1.55090283064702e+01
1.13621362136206e+05	-6.88896151802940e-03,-1.55163290932152e+01
1.13631363136306e+05	-6.87555049817723e-03,-1.55236123539632e+01
1.13641364136406e+05	-6.86237593282059e-03,-1.55308783906793e+01
1.13651365136506e+05	-6.84943282370252e-03,-1.55381274989325e+01
1.13661366136606e+05	-6.83671631064885e-03,-1.55453599680723e+01
1.13671367136706e+05	-6.82422166691312e-03,-1.55525760814002e+01
1.13681368136806e+05	-6.81194429470590e-03,-1.55597761163348e+01
1.13691369136906e+05	-6.79987972090003e-03,-1.55669603445716e+01
1.13701370137006e+05	-6.78802359290398e-03,-1.55741290322379e+01
1.13711371137106e+05	-6.77637167469549e-03,-1.55812824400417e+01
1.13721372137206e+05	-6.76491984300857e-03,-1.55884208234167e+01
1.13731373137306e+05	-6.75366408366745e-03,-1.55955444326616e+01
1.13741374137406e+05	-6.74260048806015e-03,-1.56026535130759e+01
1.13751375137506e+05	-6.73172524974629e-03,-1.56097483050906e+01
1.13761376137606e+05	-6.72103466119311e-03,-1.56168290443950e+01
1.13771377137706e+05	-6.71052511063390e-03,-1.56238959620591e+01
1.13781378137806e+05	-6.70019307904399e-03,-1.56309492846531e+01
1.13791379137906e+05	-6.69003513722895e-03,-1.56379892343616e+01
1.13801380138006e+05	-6.68004794302039e-03,-1.56450160290959e+01
1.13811381138106e+05	-6.67022823857459e-03,-1.56520298826015e+01
1.13821382138206e+05	-6.66057284777020e-03,-1.56590310045629e+01
1.13831383138306e+05	-6.65107867369996e-03,-1.56660196007052e+01
1.13841384138406e+05	-6.64174269625338e-03,-1.56729958728921e+01
1.13851385138506e+05	-6.63256196978613e-03,-1.56799600192219e+01
1.13861386138606e+05	-6.62353362087282e-03,-1.56869122341193e+01
1.13871387138706e+05	-6.61465484613941e-03,-1.56938527084252e+01
1.13881388138806e+05	-6.60592291017257e-03,-1.57007816294843e+01
1.13891389138906e+05	-6.59733514350224e-03,-1.57076991812288e+01
1.13901390139006e+05	-6.58888894065484e-03,-1.57146055442608e+01
1.13911391139106e+05	-6.58058175827431e-03,-1.57215008959315e+01
1.13921392139206e+05	-6.57241111330803e-03,-1.57283854104187e+01
1.13931393139306e+05	-6.56437458125520e-03,-1.57352592588016e+01
1.13941394139406e+05	-6.55646979447522e-03,-1.57421226091334e+01
1.13951395139506e+05	-6.54869444055367e-03,-1.57489756265122e+01
1.13961396139606e+05	-6.54104626072363e-03,-1.57558184731497e+01
1.13971397139706e+05	-6.53352304834028e-03,-1.57626513084378e+01
1.13981398139806e+05	-6.52612264740663e-03,-1.57694742890132e+01
1.13991399139906e+05	-6.51884295114832e-03,-1.57762875688208e+01
1.14001400140006e+05	-6.51168190063589e-03,-1.57830912991748e+01
1.14011401140106e+05	-6.50463748345256e-03,-1.57898856288178e+01
1.14021402140206e+05	-6.49770773240551e-03,-1.57966707039792e+01
1.14031403140306e+05	-6.49089072427964e-03,-1.58034466684312e+01
1.14041404140406e+05	-6.48418457863163e-03,-1.58102136635436e+01
1.14051405140506e+05	-6.47758745662314e-03,-1.58169718283369e+01
1.14061406140606e+05	-6.47109755989158e-03,-1.58237212995340e+01
1.14071407140706e+05	-6.46471312945702e-03,-1.58304622116111e+01
1.14081408140806e+05	-6.45843244466397e-03,-1.58371946968459e+01
1.14091409140906e+05	-6.45225382215675e-03,-1.58439188853661e+01
1.14101410141006e+05	-6.44617561488725e-03,-1.58506349051952e+01
1.14111411141106e+05	-6.44019621115382e-03,-1.58573428822981e+01
1.14121412141206e+05	-6.43431403367019e-03,-1.58640429406250e+01
1.14131413141307e+05	-6.42852753866350e-03,-1.58707352021542e+01
1.14141414141407e+05	-6.42283521500012e-03,-1.58774197869338e+01
1.14151415141507e+05	-6.41723558333842e-03,-1.58840968131225e+01
1.14161416141607e+05	-6.41172719530766e-03,-1.58907663970290e+01
1.14171417141707e+05	-6.40630863271185e-03,-1.58974286531508e+01
1.14181418141807e+05	-6.40097850675781e-03,-1.59040836942117e+01
1.14191419141907e+05	-6.39573545730661e-03,-1.59107316311983e+01
1.14201420142007e+05	-6.39057815214750e-03,-1.59173725733959e+01
1.14211421142107e+05	-6.38550528629364e-03,-1.59240066284231e+01
1.14221422142207e+05	-6.38051558129883e-03,-1.59306339022659e+01
1.14231423142307e+05	-6.37560778459449e-03,-1.59372544993108e+01
1.14241424142407e+05	-6.37078066884626e-03,-1.59438685223768e+01
1.14251425142507e+05	-6.36603303132953e-03,-1.59504760727472e+01
1.14261426142607e+05	-6.36136369332324e-03,-1.59570772501998e+01
1.14271427142707e+05	-6.35677149952134e-03,-1.59636721530374e+01
1.14281428142807e+05	-6.35225531746135e-03,-1.59702608781167e+01
1.14291429142907e+05	-6.34781403696941e-03,-1.59768435208766e+01
1.14301430143007e+05	-6.34344656962133e-03,-1.59834201753663e+01
1.14311431143107e+05	-6.33915184821900e-03,-1.59899909342724e+01
1.14321432143207e+05	-6.33492882628176e-03,-1.59965558889450e+01
1.14331433143307e+05	-6.33077647755218e-03,-1.60031151294241e+01
1.14341434143407e+05	-6.32669379551585e-03,-1.60096687444645e+01
1.14351435143507e+05	-6.32267979293461e-03,-1.60162168215604e+01
1.14361436143607e+05	-6.31873350139288e-03,-1.60227594469695e+01
1.14371437143707e+05	-6.31485397085671e-03,-1.60292967057365e+01
1.14381438143807e+05	-6.31104026924486e-03,-1.60358286817163e+01
1.14391439143907e+05	-6.30729148201198e-03,-1.60423554575957e+01
1.14401440144007e+05	-6.30360671174311e-03,-1.60488771149160e+01
1.14411441144107e+05	-6.29998507775930e-03,-1.60553937340942e+01
1.14421442144207e+05	-6.29642571573410e-03,-1.60619053944435e+01
1.14431443144307e+05	-6.29292777732025e-03,-1.60684121741943e+01
1.14441444144407e+05	-6.28949042978675e-03,-1.60749141505136e+01
1.14451445144507e+05	-6.28611285566543e-03,-1.60814113995248e+01
1.14461446144607e+05	-6.28279425240721e-03,-1.60879039963270e+01
1.14471447144707e+05	-6.27953383204739e-03,-1.60943920150128e+01
1.14481448144807e+05	-6.27633082087997e-03,-1.61008755286875e+01
1.14491449144907e+05	-6.27318445914046e-03,-1.61073546094862e+01
1.14501450145007e+05	-6.27009400069720e-03,-1.61138293285916e+01
1.14511451145107e+05	-6.26705871275066e-03,-1.61202997562506e+01
1.14521452145207e+05	-6.26407787554065e-03,-1.61267659617916e+01
1.14531453145307e+05	-6.26115078206124e-03,-1.61332280136402e+01
1.14541454145407e+05	-6.25827673778291e-03,-1.61396859793353e+01
1.14551455145507e+05	-6.25545506038202e-03,-1.61461399255450e+01
1.14561456145607e+05	-6.25268507947720e-03,-1.61525899180812e+01
1.14571457145707e+05	-6.24996613637243e-03,-1.61590360219153e+01
1.14581458145807e+05	-6.24729758380678e-03,-1.61654783011922e+01
1.14591459145907e+05	-6.24467878571047e-03,-1.61719168192448e+01
1.14601460146007e+05	-6.24210911696702e-03,-1.61783516386080e+01
1.14611461146107e+05	-6.23958796318160e-03,-1.61847828210323e+01
1.14621462146207e+05	-6.23711472045499e-03,-1.61912104274975e+01
1.14631463146307e+05	-6.23468879516327e-03,-1.61976345182253e+01
1.14641464146407e+05	-6.23230960374308e-03,-1.62040551526927e+01
1.14651465146507e+05	-6.22997657248208e-03,-1.62104723896441e+01
1.14661466146607e+05	-6.22768913731467e-03,-1.62168862871039e+01
1.14671467146707e+05	-6.22544674362272e-03,-1.62232969023885e+01
1.14681468146807e+05	-6.22324884604119e-03,-1.62297042921181e+01
1.14691469146907e+05	-6.22109490826849e-03,-1.62361085122282e+01
1.14701470147007e+05	-6.21898440288147e-03,-1.62425096179811e+01
1.14711471147107e+05	-6.21691681115487e-03,-1.62489076639770e+01
1.14721472147207e+05	-6.21489162288520e-03,-1.62553027041644e+01
1.14731473147307e+05	-6.21290833621873e-03,-1.62616947918515e+01
1.14741474147407e+05	-6.21096645748374e-03,-1.62680839797162e+01
1.14751475147507e+05	-6.20906550102669e-03,-1.62744703198163e+01
1.14761476147607e+05	-6.20720498905233e-03,-1.62808538635999e+01
1.14771477147707e+05	-6.20538445146756e-03,-1.62872346619146e+01
1.14781478147807e+05	-6.20360342572898e-03,-1.62936127650179e+01
1.14791479147907e+05	-6.20186145669409e-03,-1.62999882225861e+01
1.14801480148007e+05	-6.20015809647590e-03,-1.63063610837236e+01
1.14811481148107e+05	-6.19849290430096e-03,-1.63127313969723e+01
1.14821482148207e+05	-6.19686544637068e-03,-1.63190992103203e+01
1.14831483148307e+05	-6.19527529572593e-03,-1.63254645712104e+01
1.14841484148407e+05	-6.19372203211465e-03,-1.63318275265491e+01
1.14851485148507e+05	-6.19220524186261e-03,-1.63381881227147e+01
1.14861486148607e+05	-6.19072451774704e-03,-1.63445464055658e+01
1.14871487148707e+05	-6.18927945887328e-03,-1.63509024204490e+01
1.14881488148807e+05	-6.18786967055406e-03,-1.63572562122070e+01
1.14891489148907e+05	-6.18649476419164e-03,-1.63636078251865e+01
1.14901490149007e+05	-6.18515435716262e-03,-1.63699573032456e+01
1.14911491149107e+05	-6.18384807270522e-03,-1.63763046897616e+01
1.14921492149207e+05	-6.18257553980923e-03,-1.63826500276379e+01
1.14931493149307e+05	-6.18133639310835e-03,-1.63889933593115e+01
1.14941494149407e+05	-6.18013027277489e-03,-1.63953347267601e+01
1.14951495149507e+05	-6.17895682441691e-03,-1.64016741715089e+01
1.14961496149607e+05	-6.17781569897751e-03,-1.64080117346374e+01
1.14971497149707e+05	-6.17670655263646e-03,-1.64143474567860e+01
1.14981498149807e+05	-6.17562904671389e-03,-1.64206813781630e+01
1.14991499149907e+05	-6.17458284757612e-03,-1.64270135385505e+01
1.15001500150007e+05	-6.17356762654361e-03,-1.64333439773110e+01
1.15011501150107e+05	-6.17258305980077e-03,-1.64396727333935e+01
1.15021502150207e+05	-6.17162882830784e-03,-1.64459998453398e+01
1.15031503150307e+05	-6.17070461771463e-03,-1.64523253512902e+01
1.15041504150407e+05	-6.16981011827610e-03,-1.64586492889895e+01
1.15051505150507e+05	-6.16894502476980e-03,-1.64649716957928e+01
1.15061506150607e+05	-6.16810903641496e-03,-1.64712926086713e+01
1.15071507150707e+05	-6.16730185679347e-03,-1.64776120642174e+01
1.15081508150807e+05	-6.16652319377236e-03,-1.64839300986507e+01
1.15091509150907e+05	-6.16577275942804e-03,-1.64902467478231e+01
1.15101510151007e+05	-6.16505026997210e-03,-1.64965620472242e+01
1.15111511151107e+05	-6.16435544567863e-03,-1.65028760319861e+01
1.15121512151207e+05	-6.16368801081313e-03,-1.65091887368893e+01
1.15131513151307e+05	-6.16304769356282e-03,-1.65155001963667e+01
1.15141514151407e+05	-6.16243422596849e-03,-1.65218104445094e+01
1.15151515151507e+05	-6.16184734385767e-03,-1.65281195150708e+01
1.15161516151607e+05	-6.16128678677923e-03,-1.65344274414721e+01
1.15171517151707e+05	-6.16075229793935e-03,-1.65407342568063e+01
1.15181518151807e+05	-6.16024362413871e-03,-1.65470399938429e+01
1.15191519151907e+05	-6.15976051571110e-03,-1.65533446850330e+01
1.15201520152007e+05	-6.15930272646310e-03,-1.65596483625130e+01
1.15211521152107e+05	-6.15887001361521e-03,-1.65659510581092e+01
1.15221522152207e+05	-6.15846213774391e-03,-1.65722528033422e+01
1.15231523152307e+05	-6.15807886272518e-03,-1.65785536294311e+01
1.15241524152407e+05	-6.15771995567884e-03,-1.65848535672975e+01
1.15251525152507e+05	-6.15738518691432e-03,-1.65911526475695e+01
1.15261526152607e+05	-6.15707432987722e-03,-1.65974509005863e+01
1.15271527152707e+05	-6.15678716109721e-03,-1.66037483564010e+01
1.15281528152807e+05	-6.15652346013669e-03,-1.66100450447858e+01
1.15291529152907e+05	-6.15628300954072e-03,-1.66163409952346e+01
1.15301530153007e+05	-6.15606559478777e-03,-1.66226362369678e+01
1.15311531153107e+05	-6.15587100424145e-03,-1.66289307989350e+01
1.15321532153207e+05	-6.15569902910331e-03,-1.66352247098193e+01
1.15331533153307e+05	-6.15554946336640e-03,-1.66415179980408e+01
1.15341534153407e+05	-6.15542210376985e-03,-1.66478106917597e+01
1.15351535153507e+05	-6.15531674975428e-03,-1.66541028188801e+01
1.15361536153607e+05	-6.15523320341808e-03,-1.66603944070533e+01
