f,z10r,z10i
1.00450045004500e+05,-3.41268818233956e-02,1.60587143776147e+00
1.00460046004600e+05,-3.40413698645951e-02,1.56287835613952e+00
1.00470047004700e+05,-3.39567108890957e-02,1.51999649419599e+00
1.00480048004800e+05,-3.38728979041765e-02,1.47722477249005e+00
1.00490049004900e+05,-3.37899240078998e-02,1.43456212042200e+00
1.00500050005000e+05,-3.37077823878638e-02,1.39200747611937e+00
1.00510051005100e+05,-3.36264663199752e-02,1.34955978632381e+00
1.00520052005200e+05,-3.35459691672451e-02,1.30721800628045e+00
1.00530053005300e+05,-3.34662843786032e-02,1.26498109962778e+00
1.00540054005400e+05,-3.33874054877334e-02,1.22284803829011e+00
1.00550055005500e+05,-3.33093261119282e-02,1.18081780237037e+00
1.00560056005600e+05,-3.32320399509635e-02,1.13888938004521e+00
1.00570057005700e+05,-3.31555407859911e-02,1.09706176746119e+00
1.00580058005800e+05,-3.30798224784515e-02,1.05533396863231e+00
1.00590059005900e+05,-3.30048789690032e-02,1.01370499533905e+00
1.00600060006000e+05,-3.29307042764709e-02,9.72173867028522e-01
1.00610061006100e+05,-3.28572924968114e-02,9.30739610716093e-01
1.00620062006200e+05,-3.27846378020967e-02,8.89401260888582e-01
1.00630063006300e+05,-3.27127344395137e-02,8.48157859408066e-01
1.00640064006400e+05,-3.26415767303810e-02,8.07008455417705e-01
1.00650065006500e+05,-3.25711590691820e-02,7.65952105248158e-01
1.00660066006600e+05,-3.25014759226141e-02,7.24987872325590e-01
1.00670067006700e+05,-3.24325218286534e-02,6.84114827080792e-01
1.00680068006800e+05,-3.23642913956351e-02,6.43332046859372e-01
1.00690069006900e+05,-3.22967793013496e-02,6.02638615833275e-01
1.00700070007000e+05,-3.22299802921529e-02,5.62033624913493e-01
1.00710071007100e+05,-3.21638891820916e-02,5.21516171663333e-01
1.00720072007200e+05,-3.20985008520428e-02,4.81085360213498e-01
1.00730073007300e+05,-3.20338102488681e-02,4.40740301177874e-01
1.00740074007400e+05,-3.19698123845817e-02,4.00480111570535e-01
1.00750075007500e+05,-3.19065023355313e-02,3.60303914723590e-01
1.00760076007600e+05,-3.18438752415936e-02,3.20210840206283e-01
1.00770077007700e+05,-3.17819263053819e-02,2.80200023744946e-01
1.00780078007800e+05,-3.17206507914678e-02,2.40270607143994e-01
1.00790079007900e+05,-3.16600440256147e-02,2.00421738207984e-01
1.00800080008000e+05,-3.16001013940240e-02,1.60652570664384e-01
1.00810081008100e+05,-3.15408183425944e-02,1.20962264087708e-01
1.00820082008200e+05,-3.14821903761923e-02,8.13499838243771e-02
1.00830083008300e+05,-3.14242130579345e-02,4.18149009180761e-02
1.00840084008400e+05,-3.13668820084823e-02,2.35619203672799e-03
1.00850085008500e+05,-3.13101929053480e-02,-3.70269606000685e-02
1.00860086008600e+05,-3.12541414822114e-02,-7.63353692925680e-02
1.00870087008700e+05,-3.11987235282483e-02,-1.15569840931668e-01
1.00880088008800e+05,-3.11439348874695e-02,-1.54731177068955e-01
1.00890089008900e+05,-3.10897714580711e-02,-1.93820173985354e-01
1.00900090009000e+05,-3.10362291917943e-02,-2.32837622759773e-01
1.00910091009100e+05,-3.09833040932961e-02,-2.71784309336517e-01
1.00920092009200e+05,-3.09309922195309e-02,-3.10661014591594e-01
1.00930093009300e+05,-3.08792896791412e-02,-3.49468514398876e-01
1.00940094009400e+05,-3.08281926318578e-02,-3.88207579695352e-01
1.00950095009500e+05,-3.07776972879116e-02,-4.26878976544874e-01
1.00960096009600e+05,-3.07277999074524e-02,-4.65483466202405e-01
1.00970097009700e+05,-3.06784967999790e-02,-5.04021805176584e-01
1.00980098009800e+05,-3.06297843237776e-02,-5.42494745292017e-01
1.00990099009900e+05,-3.05816588853698e-02,-5.80903033750527e-01
1.01000100010000e+05,-3.05341169389689e-02,-6.19247413192273e-01
1.01010101010100e+05,-3.04871549859458e-02,-6.57528621755238e-01
1.01020102010200e+05,-3.04407695743024e-02,-6.95747393135263e-01
1.01030103010300e+05,-3.03949572981546e-02,-7.33904456644567e-01
1.01040104010400e+05,-3.03497147972233e-02,-7.72000537269689e-01
1.01050105010500e+05,-3.03050387563331e-02,-8.10036355729060e-01
1.01060106010600e+05,-3.02609259049201e-02,-8.48012628529882e-01
1.01070107010700e+05,-3.02173730165469e-02,-8.85930068024084e-01
1.01080108010800e+05,-3.01743769084252e-02,-9.23789382464292e-01
1.01090109010901e+05,-3.01319344409474e-02,-9.61591276058473e-01
1.01100110011001e+05,-3.00900425172243e-02,-9.99336449024533e-01
1.01110111011101e+05,-3.00486980826313e-02,-1.03702559764418e+00
1.01120112011201e+05,-3.00078981243612e-02,-1.07465941431603e+00
1.01130113011301e+05,-2.99676396709855e-02,-1.11223858760814e+00
1.01140114011401e+05,-2.99279197920212e-02,-1.14976380231052e+00
1.01150115011501e+05,-2.98887355975054e-02,-1.18723573948659e+00
1.01160116011601e+05,-2.98500842375777e-02,-1.22465507652397e+00
1.01170117011701e+05,-2.98119629020673e-02,-1.26202248718547e+00
1.01180118011801e+05,-2.97743688200892e-02,-1.29933864165874e+00
1.01190119011901e+05,-2.97372992596453e-02,-1.33660420660568e+00
1.01200120012001e+05,-2.97007515272327e-02,-1.37381984521189e+00
1.01210121012101e+05,-2.96647229674580e-02,-1.41098621723480e+00
1.01220122012201e+05,-2.96292109626588e-02,-1.44810397905187e+00
1.01230123012301e+05,-2.95942129325305e-02,-1.48517378370786e+00
1.01240124012401e+05,-2.95597263337590e-02,-1.52219628096246e+00
1.01250125012501e+05,-2.95257486596614e-02,-1.55917211733615e+00
1.01260126012601e+05,-2.94922774398298e-02,-1.59610193615683e+00
1.01270127012701e+05,-2.94593102397831e-02,-1.63298637760557e+00
1.01280128012801e+05,-2.94268446606238e-02,-1.66982607876178e+00
1.01290129012901e+05,-2.93948783387007e-02,-1.70662167364782e+00
1.01300130013001e+05,-2.93634089452768e-02,-1.74337379327368e+00
1.01310131013101e+05,-2.93324341862031e-02,-1.78008306568102e+00
1.01320132013201e+05,-2.93019518015984e-02,-1.81675011598631e+00
1.01330133013301e+05,-2.92719595655326e-02,-1.85337556642464e+00
1.01340134013401e+05,-2.92424552857179e-02,-1.88996003639204e+00
1.01350135013501e+05,-2.92134368032030e-02,-1.92650414248808e+00
1.01360136013601e+05,-2.91849019920738e-02,-1.96300849855762e+00
1.01370137013701e+05,-2.91568487591583e-02,-1.99947371573296e+00
1.01380138013801e+05,-2.91292750437377e-02,-2.03590040247435e+00
1.01390139013901e+05,-2.91021788172608e-02,-2.07228916461162e+00
1.01400140014001e+05,-2.90755580830650e-02,-2.10864060538418e+00
1.01410141014101e+05,-2.90494108761003e-02,-2.14495532548153e+00
1.01420142014201e+05,-2.90237352626603e-02,-2.18123392308284e+00
1.01430143014301e+05,-2.89985293401154e-02,-2.21747699389679e+00
1.01440144014401e+05,-2.89737912366526e-02,-2.25368513120010e+00
1.01450145014501e+05,-2.89495191110190e-02,-2.28985892587709e+00
1.01460146014601e+05,-2.89257111522695e-02,-2.32599896645776e+00
1.01470147014701e+05,-2.89023655795199e-02,-2.36210583915611e+00
1.01480148014801e+05,-2.88794806417034e-02,-2.39818012790780e+00
1.01490149014901e+05,-2.88570546173321e-02,-2.43422241440814e+00
1.01500150015001e+05,-2.88350858142626e-02,-2.47023327814884e+00
1.01510151015101e+05,-2.88135725694655e-02,-2.50621329645541e+00
1.01520152015201e+05,-2.87925132487997e-02,-2.54216304452372e+00
1.01530153015301e+05,-2.87719062467901e-02,-2.57808309545614e+00
1.01540154015401e+05,-2.87517499864099e-02,-2.61397402029820e+00
1.01550155015501e+05,-2.87320429188666e-02,-2.64983638807381e+00
1.01560156015601e+05,-2.87127835233926e-02,-2.68567076582122e+00
1.01570157015701e+05,-2.86939703070385e-02,-2.72147771862814e+00
1.01580158015801e+05,-2.86756018044716e-02,-2.75725780966705e+00
1.01590159015901e+05,-2.86576765777771e-02,-2.79301160022971e+00
1.01600160016001e+05,-2.86401932162642e-02,-2.82873964976175e+00
1.01610161016101e+05,-2.86231503362750e-02,-2.86444251589714e+00
1.01620162016201e+05,-2.86065465809975e-02,-2.90012075449191e+00
1.01630163016301e+05,-2.85903806202821e-02,-2.93577491965844e+00
1.01640164016401e+05,-2.85746511504623e-02,-2.97140556379859e+00
1.01650165016501e+05,-2.85593568941777e-02,-3.00701323763731e+00
1.01660166016601e+05,-2.85444966002022e-02,-3.04259849025576e+00
1.01670167016701e+05,-2.85300690432741e-02,-3.07816186912415e+00
1.01680168016801e+05,-2.85160730239310e-02,-3.11370392013458e+00
1.01690169016901e+05,-2.85025073683471e-02,-3.14922518763310e+00
1.01700170017001e+05,-2.84893709281743e-02,-3.18472621445275e+00
1.01710171017101e+05,-2.84766625803868e-02,-3.22020754194498e+00
1.01720172017201e+05,-2.84643812271288e-02,-3.25566971001192e+00
1.01730173017301e+05,-2.84525257955658e-02,-3.29111325713791e+00
1.01740174017401e+05,-2.84410952377382e-02,-3.32653872042105e+00
1.01750175017501e+05,-2.84300885304196e-02,-3.36194663560459e+00
1.01760176017601e+05,-2.84195046749771e-02,-3.39733753710789e+00
1.01770177017701e+05,-2.84093426972349e-02,-3.43271195805777e+00
1.01780178017801e+05,-2.83996016473420e-02,-3.46807043031868e+00
1.01790179017901e+05,-2.83902805996414e-02,-3.50341348452419e+00
1.01800180018001e+05,-2.83813786525439e-02,-3.53874165010667e+00
1.01810181018101e+05,-2.83728949284040e-02,-3.57405545532787e+00
1.01820182018201e+05,-2.83648285733990e-02,-3.60935542730932e+00
1.01830183018301e+05,-2.83571787574114e-02,-3.64464209206191e+00
1.01840184018401e+05,-2.83499446739137e-02,-3.67991597451615e+00
1.01850185018501e+05,-2.83431255398570e-02,-3.71517759855144e+00
1.01860186018601e+05,-2.83367205955612e-02,-3.75042748702605e+00
1.01870187018701e+05,-2.83307291046096e-02,-3.78566616180603e+00
1.01880188018801e+05,-2.83251503537450e-02,-3.82089414379518e+00
1.01890189018901e+05,-2.83199836527698e-02,-3.85611195296360e+00
1.01900190019001e+05,-2.83152283344479e-02,-3.89132010837700e+00
1.01910191019101e+05,-2.83108837544101e-02,-3.92651912822553e+00
1.01920192019201e+05,-2.83069492910620e-02,-3.96170952985281e+00
1.01930193019301e+05,-2.83034243454948e-02,-3.99689182978393e+00
1.01940194019401e+05,-2.83003083413984e-02,-4.03206654375473e+00
1.01950195019501e+05,-2.82976007249779e-02,-4.06723418674004e+00
1.01960196019601e+05,-2.82953009648721e-02,-4.10239527298174e+00
1.01970197019701e+05,-2.82934085520754e-02,-4.13755031601734e+00
1.01980198019801e+05,-2.82919229998617e-02,-4.17269982870794e+00
1.01990199019901e+05,-2.82908438437111e-02,-4.20784432326615e+00
1.02000200020001e+05,-2.82901706412396e-02,-4.24298431128433e+00
1.02010201020101e+05,-2.82899029721313e-02,-4.27812030376230e+00
1.02020202020201e+05,-2.82900404380725e-02,-4.31325281113506e+00
1.02030203020301e+05,-2.82905826626892e-02,-4.34838234330046e+00
1.02040204020401e+05,-2.82915292914874e-02,-4.38350940964702e+00
1.02050205020501e+05,-2.82928799917945e-02,-4.41863451908127e+00
1.02060206020601e+05,-2.82946344527049e-02,-4.45375818005499e+00
1.02070207020701e+05,-2.82967923850273e-02,-4.48888090059316e+00
1.02080208020801e+05,-2.82993535212343e-02,-4.52400318832074e+00
1.02090209020901e+05,-2.83023176154151e-02,-4.55912555049035e+00
1.02100210021001e+05,-2.83056844432308e-02,-4.59424849400911e+00
1.02110211021101e+05,-2.83094538018708e-02,-4.62937252546597e+00
1.02120212021201e+05,-2.83136255100137e-02,-4.66449815115865e+00
1.02130213021301e+05,-2.83181994077892e-02,-4.69962587712087e+00
1.02140214021401e+05,-2.83231753567429e-02,-4.73475620914918e+00
1.02150215021501e+05,-2.83285532398035e-02,-4.76988965282994e+00
1.02160216021601e+05,-2.83343329612526e-02,-4.80502671356621e+00
1.02170217021701e+05,-2.83405144466969e-02,-4.84016789660468e+00
1.02180218021801e+05,-2.83470976430424e-02,-4.87531370706211e+00
1.02190219021901e+05,-2.83540825184717e-02,-4.91046464995280e+00
1.02200220022001e+05,-2.83614690624230e-02,-4.94562123021466e+00
1.02210221022101e+05,-2.83692572855722e-02,-4.98078395273637e+00
1.02220222022201e+05,-2.83774472198168e-02,-5.01595332238392e+00
1.02230223022301e+05,-2.83860389182627e-02,-5.05112984402741e+00
1.02240224022401e+05,-2.83950324552126e-02,-5.08631402256737e+00
1.02250225022501e+05,-2.84044279261579e-02,-5.12150636296175e+00
1.02260226022601e+05,-2.84142254477722e-02,-5.15670737025265e+00
1.02270227022701e+05,-2.84244251579071e-02,-5.19191754959260e+00
1.02280228022801e+05,-2.84350272155912e-02,-5.22713740627136e+00
1.02290229022901e+05,-2.84460318010302e-02,-5.26236744574252e+00
1.02300230023001e+05,-2.84574391156108e-02,-5.29760817365005e+00
1.02310231023101e+05,-2.84692493819056e-02,-5.33286009585512e+00
1.02320232023201e+05,-2.84814628436817e-02,-5.36812371846254e+00
1.02330233023301e+05,-2.84940797659103e-02,-5.40339954784743e+00
1.02340234023401e+05,-2.85071004347798e-02,-5.43868809068194e+00
1.02350235023501e+05,-2.85205251577110e-02,-5.47398985396183e+00
1.02360236023601e+05,-2.85343542633737e-02,-5.50930534503309e+00
1.02370237023701e+05,-2.85485881017075e-02,-5.54463507161893e+00
1.02380238023801e+05,-2.85632270439431e-02,-5.57997954184607e+00
1.02390239023901e+05,-2.85782714826275e-02,-5.61533926427197e+00
1.02400240024001e+05,-2.85937218316501e-02,-5.65071474791122e+00
1.02410241024101e+05,-2.86095785262730e-02,-5.68610650226262e+00
1.02420242024201e+05,-2.86258420231617e-02,-5.72151503733573e+00
1.02430243024301e+05,-2.86425128004196e-02,-5.75694086367801e+00
1.02440244024401e+05,-2.86595913576249e-02,-5.79238449240182e+00
1.02450245024501e+05,-2.86770782158683e-02,-5.82784643521109e+00
1.02460246024601e+05,-2.86949739177956e-02,-5.86332720442854e+00
1.02470247024701e+05,-2.87132790276504e-02,-5.89882731302285e+00
1.02480248024801e+05,-2.87319941313205e-02,-5.93434727463557e+00
1.02490249024901e+05,-2.87511198363866e-02,-5.96988760360822e+00
1.02500250025001e+05,-2.87706567721731e-02,-6.00544881500994e+00
1.02510251025101e+05,-2.87906055898013e-02,-6.04103142466452e+00
1.02520252025201e+05,-2.88109669622458e-02,-6.07663594917777e+00
1.02530253025301e+05,-2.88317415843921e-02,-6.11226290596500e+00
1.02540254025401e+05,-2.88529301730978e-02,-6.14791281327858e+00
1.02550255025501e+05,-2.88745334672560e-02,-6.18358619023543e+00
1.02560256025601e+05,-2.88965522278604e-02,-6.21928355684472e+00
1.02570257025701e+05,-2.89189872380744e-02,-6.25500543403586e+00
1.02580258025801e+05,-2.89418393033011e-02,-6.29075234368583e+00
1.02590259025901e+05,-2.89651092512570e-02,-6.32652480864753e+00
1.02600260026001e+05,-2.89887979320475e-02,-6.36232335277775e+00
1.02610261026101e+05,-2.90129062182456e-02,-6.39814850096494e+00
1.02620262026201e+05,-2.90374350049725e-02,-6.43400077915781e+00
1.02630263026301e+05,-2.90623852099815e-02,-6.46988071439349e+00
1.02640264026401e+05,-2.90877577737433e-02,-6.50578883482585e+00
1.02650265026501e+05,-2.91135536595357e-02,-6.54172566975419e+00
1.02660266026601e+05,-2.91397738535342e-02,-6.57769174965165e+00
1.02670267026701e+05,-2.91664193649060e-02,-6.61368760619411e+00
1.02680268026801e+05,-2.91934912259066e-02,-6.64971377228894e+00
1.02690269026901e+05,-2.92209904919797e-02,-6.68577078210420e+00
1.02700270027001e+05,-2.92489182418581e-02,-6.72185917109750e+00
1.02710271027101e+05,-2.92772755776688e-02,-6.75797947604523e+00
1.02720272027201e+05,-2.93060636250410e-02,-6.79413223507215e+00
1.02730273027301e+05,-2.93352835332148e-02,-6.83031798768047e+00
1.02740274027401e+05,-2.93649364751554e-02,-6.86653727477994e+00
1.02750275027501e+05,-2.93950236476682e-02,-6.90279063871748e+00
1.02760276027601e+05,-2.94255462715171e-02,-6.93907862330672e+00
1.02770277027701e+05,-2.94565055915461e-02,-6.97540177385877e+00
1.02780278027801e+05,-2.94879028768033e-02,-7.01176063721179e+00
1.02790279027901e+05,-2.95197394206674e-02,-7.04815576176146e+00
1.02800280028001e+05,-2.95520165409787e-02,-7.08458769749197e+00
1.02810281028101e+05,-2.95847355801707e-02,-7.12105699600613e+00
1.02820282028201e+05,-2.96178979054066e-02,-7.15756421055670e+00
1.02830283028301e+05,-2.96515049087177e-02,-7.19410989607699e+00
1.02840284028401e+05,-2.96855580071450e-02,-7.23069460921239e+00
1.02850285028501e+05,-2.97200586428840e-02,-7.26731890835157e+00
1.02860286028601e+05,-2.97550082834326e-02,-7.30398335365804e+00
1.02870287028701e+05,-2.97904084217415e-02,-7.34068850710196e+00
1.02880288028801e+05,-2.98262605763685e-02,-7.37743493249203e+00
1.02890289028901e+05,-2.98625662916352e-02,-7.41422319550754e+00
1.02900290029001e+05,-2.98993271377876e-02,-7.45105386373101e+00
1.02910291029101e+05,-2.99365447111589e-02,-7.48792750668018e+00
1.02920292029201e+05,-2.99742206343367e-02,-7.52484469584117e+00
1.02930293029301e+05,-3.00123565563319e-02,-7.56180600470107e+00
1.02940294029401e+05,-3.00509541527531e-02,-7.59881200878151e+00
1.02950295029501e+05,-3.00900151259819e-02,-7.63586328567160e+00
1.02960296029601e+05,-3.01295412053532e-02,-7.67296041506163e+00
1.02970297029701e+05,-3.01695341473382e-02,-7.71010397877710e+00
1.02980298029801e+05,-3.02099957357307e-02,-7.74729456081238e+00
1.02990299029901e+05,-3.02509277818377e-02,-7.78453274736527e+00
1.03000300030001e+05,-3.02923321246725e-02,-7.82181912687139e+00
1.03010301030101e+05,-3.03342106311517e-02,-7.85915429003894e+00
1.03020302030201e+05,-3.03765651962956e-02,-7.89653882988356e+00
1.03030303030301e+05,-3.04193977434330e-02,-7.93397334176407e+00
1.03040304030401e+05,-3.04627102244083e-02,-7.97145842341702e+00
1.03050305030501e+05,-3.05065046197933e-02,-8.00899467499352e+00
1.03060306030601e+05,-3.05507829391025e-02,-8.04658269909452e+00
1.03070307030701e+05,-3.05955472210120e-02,-8.08422310080748e+00
1.03080308030801e+05,-3.06407995335823e-02,-8.12191648774269e+00
1.03090309030901e+05,-3.06865419744848e-02,-8.15966347007045e+00
1.03100310031001e+05,-3.07327766712322e-02,-8.19746466055761e+00
1.03110311031101e+05,-3.07795057814136e-02,-8.23532067460573e+00
1.03120312031201e+05,-3.08267314929323e-02,-8.27323213028826e+00
1.03130313031301e+05,-3.08744560242485e-02,-8.31119964838875e+00
1.03140314031401e+05,-3.09226816246259e-02,-8.34922385243911e+00
1.03150315031501e+05,-3.09714105743826e-02,-8.38730536875833e+00
1.03160316031601e+05,-3.10206451851453e-02,-8.42544482649114e+00
1.03170317031701e+05,-3.10703878001093e-02,-8.46364285764769e+00
1.03180318031801e+05,-3.11206407943014e-02,-8.50190009714283e+00
1.03190319031901e+05,-3.11714065748475e-02,-8.54021718283606e+00
1.03200320032001e+05,-3.12226875812453e-02,-8.57859475557187e+00
1.03210321032101e+05,-3.12744862856402e-02,-8.61703345922027e+00
1.03220322032201e+05,-3.13268051931072e-02,-8.65553394071782e+00
1.03230323032301e+05,-3.13796468419351e-02,-8.69409685010839e+00
1.03240324032401e+05,-3.14330138039190e-02,-8.73272284058589e+00
1.03250325032501e+05,-3.14869086846529e-02,-8.77141256853510e+00
1.03260326032602e+05,-3.15413341238313e-02,-8.81016669357491e+00
1.03270327032702e+05,-3.15962927955524e-02,-8.84898587860055e+00
1.03280328032802e+05,-3.16517874086281e-02,-8.88787078982707e+00
1.03290329032902e+05,-3.17078207068979e-02,-8.92682209683245e+00
1.03300330033002e+05,-3.17643954695487e-02,-8.96584047260196e+00
1.03310331033102e+05,-3.18215145114389e-02,-9.00492659357239e+00
1.03320332033202e+05,-3.18791806834274e-02,-9.04408113967637e+00
1.03330333033302e+05,-3.19373968727096e-02,-9.08330479438821e+00
1.03340334033402e+05,-3.19961660031555e-02,-9.12259824476870e+00
1.03350335033502e+05,-3.20554910356566e-02,-9.16196218151160e+00
1.03360336033602e+05,-3.21153749684760e-02,-9.20139729898993e+00
1.03370337033702e+05,-3.21758208376046e-02,-9.24090429530280e+00
1.03380338033802e+05,-3.22368317171228e-02,-9.28048387232267e+00
1.03390339033902e+05,-3.22984107195684e-02,-9.32013673574323e+00
1.03400340034002e+05,-3.23605609963089e-02,-9.35986359512751e+00
1.03410341034102e+05,-3.24232857379213e-02,-9.39966516395643e+00
1.03420342034202e+05,-3.24865881745766e-02,-9.43954215967841e+00
1.03430343034302e+05,-3.25504715764310e-02,-9.47949530375863e+00
1.03440344034402e+05,-3.26149392540217e-02,-9.51952532172917e+00
1.03450345034502e+05,-3.26799945586713e-02,-9.55963294323978e+00
1.03460346034602e+05,-3.27456408828964e-02,-9.59981890210918e+00
1.03470347034702e+05,-3.28118816608228e-02,-9.64008393637620e+00
1.03480348034802e+05,-3.28787203686083e-02,-9.68042878835233e+00
1.03490349034902e+05,-3.29461605248707e-02,-9.72085420467447e+00
1.03500350035002e+05,-3.30142056911233e-02,-9.76136093635808e+00
1.03510351035102e+05,-3.30828594722160e-02,-9.80194973885072e+00
1.03520352035202e+05,-3.31521255167851e-02,-9.84262137208690e+00
1.03530353035302e+05,-3.32220075177073e-02,-9.88337660054233e+00
1.03540354035402e+05,-3.32925092125636e-02,-9.92421619329001e+00
1.03550355035502e+05,-3.33636343841085e-02,-9.96514092405609e+00
1.03560356035602e+05,-3.34353868607461e-02,-1.00061515712762e+01
1.03570357035702e+05,-3.35077705170158e-02,-1.00472489181531e+01
1.03580358035802e+05,-3.35807892740825e-02,-1.00884337527146e+01
1.03590359035902e+05,-3.36544471002363e-02,-1.01297068678713e+01
1.03600360036002e+05,-3.37287480113993e-02,-1.01710690614765e+01
1.03610361036102e+05,-3.38036960716408e-02,-1.02125211363857e+01
1.03620362036202e+05,-3.38792953936987e-02,-1.02540639005168e+01
1.03630363036302e+05,-3.39555501395108e-02,-1.02956981669112e+01
1.03640364036402e+05,-3.40324645207533e-02,-1.03374247537956e+01
1.03650365036502e+05,-3.41100427993880e-02,-1.03792444846443e+01
1.03660366036602e+05,-3.41882892882168e-02,-1.04211581882421e+01
1.03670367036702e+05,-3.42672083514469e-02,-1.04631666987487e+01
1.03680368036802e+05,-3.43468044052622e-02,-1.05052708557622e+01
1.03690369036902e+05,-3.44270819184052e-02,-1.05474715043851e+01
1.03700370037002e+05,-3.45080454127676e-02,-1.05897694952897e+01
1.03710371037102e+05,-3.45896994639888e-02,-1.06321656847852e+01
1.03720372037202e+05,-3.46720487020655e-02,-1.06746609348847e+01
1.03730373037302e+05,-3.47550978119686e-02,-1.07172561133736e+01
1.03740374037402e+05,-3.48388515342721e-02,-1.07599520938784e+01
1.03750375037502e+05,-3.49233146657893e-02,-1.08027497559369e+01
1.03760376037602e+05,-3.50084920602199e-02,-1.08456499850680e+01
1.03770377037702e+05,-3.50943886288077e-02,-1.08886536728439e+01
1.03780378037802e+05,-3.51810093410062e-02,-1.09317617169610e+01
1.03790379037902e+05,-3.52683592251586e-02,-1.09749750213147e+01
1.03800380038002e+05,-3.53564433691834e-02,-1.10182944960718e+01
1.03810381038102e+05,-3.54452669212745e-02,-1.10617210577457e+01
1.03820382038202e+05,-3.55348350906096e-02,-1.11052556292722e+01
1.03830383038302e+05,-3.56251531480723e-02,-1.11488991400860e+01
1.03840384038402e+05,-3.57162264269817e-02,-1.11926525261977e+01
1.03850385038502e+05,-3.58080603238371e-02,-1.12365167302724e+01
1.03860386038602e+05,-3.59006602990720e-02,-1.12804927017091e+01
1.03870387038702e+05,-3.59940318778201e-02,-1.13245813967207e+01
1.03880388038802e+05,-3.60881806506948e-02,-1.13687837784153e+01
1.03890389038902e+05,-3.61831122745785e-02,-1.14131008168782e+01
1.03900390039002e+05,-3.62788324734258e-02,-1.14575334892551e+01
1.03910391039102e+05,-3.63753470390793e-02,-1.15020827798363e+01
1.03920392039202e+05,-3.64726618320973e-02,-1.15467496801419e+01
1.03930393039302e+05,-3.65707827825955e-02,-1.15915351890079e+01
1.03940394039402e+05,-3.66697158911009e-02,-1.16364403126738e+01
1.03950395039502e+05,-3.67694672294202e-02,-1.16814660648704e+01
1.03960396039602e+05,-3.68700429415202e-02,-1.17266134669096e+01
1.03970397039702e+05,-3.69714492444250e-02,-1.17718835477750e+01
1.03980398039802e+05,-3.70736924291240e-02,-1.18172773442134e+01
1.03990399039902e+05,-3.71767788614964e-02,-1.18627959008278e+01
1.04000400040002e+05,-3.72807149832501e-02,-1.19084402701711e+01
