f,z10r,z10i
1.00890089008900e+05,-7.41033093237421e+00,1.03970688456156e+02
1.00900090009000e+05,-6.36507070247948e+00,9.53931337253040e+01
1.00910091009100e+05,-5.52632899663471e+00,8.79777129326244e+01
1.00920092009200e+05,-4.84312530035051e+00,8.15035428695446e+01
1.00930093009300e+05,-4.27928049801819e+00,7.58022547642269e+01
1.00940094009400e+05,-3.80854749292224e+00,7.07432957955956e+01
1.00950095009500e+05,-3.41151216009857e+00,6.62238962477372e+01
1.00960096009600e+05,-3.07356588700418e+00,6.21620643954551e+01
1.00970097009700e+05,-2.78354643817939e+00,5.84915958713148e+01
1.00980098009800e+05,-2.53280683788524e+00,5.51584535338669e+01
1.00990099009900e+05,-2.31456493811341e+00,5.21180985382430e+01
1.01000100010000e+05,-2.12344101194423e+00,4.93334936003278e+01
1.01010101010100e+05,-1.95512374543505e+00,4.67735891109198e+01
1.01020102010200e+05,-1.80612545368054e+00,4.44121612895359e+01
1.01030103010300e+05,-1.67360029356223e+00,4.22269105215532e+01
1.01040104010400e+05,-1.55520760839985e+00,4.01987544058087e+01
1.01050105010500e+05,-1.44900804207047e+00,3.83112682006834e+01
1.01060106010600e+05,-1.35338374239507e+00,3.65502380446031e+01
1.01070107010700e+05,-1.26697647658890e+00,3.49033013137836e+01
1.01080108010800e+05,-1.18863920773561e+00,3.33596549268650e+01
1.01090109010901e+05,-1.11739788774426e+00,3.19098170860058e+01
1.01100110011001e+05,-1.05242107608008e+00,3.05454313784882e+01
1.01110111011101e+05,-9.92995604894573e-01,2.92591047098155e+01
1.01120112011201e+05,-9.38506953651545e-01,2.80442724459794e+01
1.01130113011301e+05,-8.88423319878040e-01,2.68950855830186e+01
1.01140114011401e+05,-8.42282611502651e-01,2.58063158594504e+01
1.01150115011501e+05,-7.99681764144501e-01,2.47732755700461e+01
1.01160116011601e+05,-7.60267920349662e-01,2.37917494915298e+01
1.01170117011701e+05,-7.23731108964423e-01,2.28579368390310e+01
1.01180118011801e+05,-6.89798140041735e-01,2.19684015709120e+01
1.01190119011901e+05,-6.58227490001932e-01,2.11200296743643e+01
1.01200120012001e+05,-6.28804997668862e-01,2.03099923142813e+01
1.01210121012101e+05,-6.01340227544205e-01,1.95357139277655e+01
1.01220122012201e+05,-5.75663384680340e-01,1.87948445070624e+01
1.01230123012301e+05,-5.51622687579214e-01,1.80852354433772e+01
1.01240124012401e+05,-5.29082123027990e-01,1.74049184091737e+01
1.01250125012501e+05,-5.07919520712906e-01,1.67520868423639e+01
1.01260126012601e+05,-4.88024896602840e-01,1.61250796659694e+01
1.01270127012701e+05,-4.69299023069349e-01,1.55223669346872e+01
1.01280128012801e+05,-4.51652190961804e-01,1.49425371474915e+01
1.01290129012901e+05,-4.35003134745081e-01,1.43842860049934e+01
1.01300130013001e+05,-4.19278096608480e-01,1.38464064232275e+01
1.01310131013101e+05,-4.04410009386390e-01,1.33277796430895e+01
1.01320132013201e+05,-3.90337781361904e-01,1.28273672977309e+01
1.01330133013301e+05,-3.77005668689771e-01,1.23442043196135e+01
1.01340134013401e+05,-3.64362723384091e-01,1.18773925853799e+01
1.01350135013501e+05,-3.52362306648760e-01,1.14260952105187e+01
1.01360136013601e+05,-3.40961658859312e-01,1.09895314176387e+01
1.01370137013701e+05,-3.30121518783256e-01,1.05669719121777e+01
1.01380138013801e+05,-3.19805785700342e-01,1.01577347079842e+01
1.01390139013901e+05,-3.09981218986477e-01,9.76118135250972e+00
1.01400140014001e+05,-3.00617170489112e-01,9.37671350771575e+00
1.01410141014101e+05,-2.91685345666177e-01,9.00376984817847e+00
1.01420142014201e+05,-2.83159590009611e-01,8.64182324260070e+00
1.01430143014301e+05,-2.75015697740233e-01,8.29037818896823e+00
1.01440144014401e+05,-2.67231240159308e-01,7.94896847713060e+00
1.01450145014501e+05,-2.59785411381690e-01,7.61715505560639e+00
1.01460146014601e+05,-2.52658889468354e-01,7.29452408211695e+00
1.01470147014701e+05,-2.45833711226030e-01,6.98068513963741e+00
1.01480148014801e+05,-2.39293159158327e-01,6.67526960180750e+00
1.01490149014901e+05,-2.33021659238826e-01,6.37792913330633e+00
1.01500150015001e+05,-2.27004688338598e-01,6.08833431238362e+00
1.01510151015101e+05,-2.21228690279684e-01,5.80617336407639e+00
1.01520152015201e+05,-2.15680999608412e-01,5.53115099388851e+00
1.01530153015301e+05,-2.10349772287658e-01,5.26298731275343e+00
1.01540154015401e+05,-2.05223922599479e-01,5.00141684504873e+00
1.01550155015501e+05,-2.00293065630485e-01,4.74618761228593e+00
1.01560156015601e+05,-1.95547464782246e-01,4.49706028581094e+00
1.01570157015701e+05,-1.90977983811391e-01,4.25380740253691e+00
1.01580158015801e+05,-1.86576042958038e-01,4.01621263830103e+00
1.01590159015901e+05,-1.82333578769176e-01,3.78407013397036e+00
1.01600160016001e+05,-1.78243007265524e-01,3.55718386987993e+00
1.01610161016101e+05,-1.74297190137654e-01,3.33536708460626e+00
1.01620162016201e+05,-1.70489403690049e-01,3.11844173445851e+00
1.01630163016301e+05,-1.66813310280609e-01,2.90623799038947e+00
1.01640164016401e+05,-1.63262932029261e-01,2.69859376934924e+00
1.01650165016501e+05,-1.59832626591785e-01,2.49535429735272e+00
1.01660166016601e+05,-1.56517064815640e-01,2.29637170178992e+00
1.01670167016701e+05,-1.53311210112518e-01,2.10150463072070e+00
1.01680168016801e+05,-1.50210299398512e-01,1.91061789709059e+00
1.01690169016901e+05,-1.47209825467293e-01,1.72358214599066e+00
1.01700170017001e+05,-1.44305520674334e-01,1.54027354322838e+00
1.01710171017101e+05,-1.41493341822125e-01,1.36057348364804e+00
1.01720172017201e+05,-1.38769456146212e-01,1.18436831774221e+00
1.01730173017301e+05,-1.36130228311512e-01,1.01154909523772e+00
1.01740174017401e+05,-1.33572208336460e-01,8.42011324436033e-01
1.01750175017501e+05,-1.31092120370121e-01,6.75654746190757e-01
1.01760176017601e+05,-1.28686852254110e-01,5.12383121495163e-01
1.01770177017701e+05,-1.26353445807179e-01,3.52104031729771e-01
1.01780178017801e+05,-1.24089087775964e-01,1.94728690705415e-01
1.01790179017901e+05,-1.21891101400025e-01,4.01717676857468e-02
1.01800180018001e+05,-1.19756938544195e-01,-1.11648779337463e-01
1.01810181018101e+05,-1.17684172354879e-01,-2.60811860815301e-01
1.01820182018201e+05,-1.15670490400859e-01,-4.07393403886103e-01
1.01830183018301e+05,-1.13713688262480e-01,-5.51466492276820e-01
1.01840184018401e+05,-1.11811663535921e-01,-6.93101498409968e-01
1.01850185018501e+05,-1.09962410222230e-01,-8.32366208212021e-01
1.01860186018601e+05,-1.08164013473061e-01,-9.69325939095536e-01
1.01870187018701e+05,-1.06414644667531e-01,-1.10404365153965e+00
1.01880188018801e+05,-1.04712556796461e-01,-1.23658005467922e+00
1.01890189018901e+05,-1.03056080132376e-01,-1.36699370626473e+00
1.01900190019001e+05,-1.01443618165122e-01,-1.49534110734843e+00
1.01910191019101e+05,-9.98736437847091e-02,-1.62167679201390e+00
1.01920192019201e+05,-9.83446956943016e-02,-1.74605341245149e+00
1.01930193019301e+05,-9.68553750376945e-02,-1.86852181965436e+00
1.01940194019401e+05,-9.54043422266456e-02,-1.98913114000436e+00
1.01950195019501e+05,-9.39903139547386e-02,-2.10792884798140e+00
1.01960196019601e+05,-9.26120603853074e-02,-2.22496083522727e+00
1.01970197019701e+05,-9.12684025019140e-02,-2.34027147617610e+00
1.01980198019801e+05,-8.99582096107557e-02,-2.45390369044652e+00
1.01990199019901e+05,-8.86803969851105e-02,-2.56589900218238e+00
1.02000200020001e+05,-8.74339236426627e-02,-2.67629759651433e+00
1.02010201020101e+05,-8.62177902472197e-02,-2.78513837330360e+00
1.02020202020201e+05,-8.50310371269327e-02,-2.89245899831891e+00
1.02030203020301e+05,-8.38727424016767e-02,-2.99829595198928e+00
1.02040204020401e+05,-8.27420202127644e-02,-3.10268457586649e+00
1.02050205020501e+05,-8.16380190486804e-02,-3.20565911691937e+00
1.02060206020601e+05,-8.05599201609161e-02,-3.30725276977816e+00
1.02070207020701e+05,-7.95069360643811e-02,-3.40749771704136e+00
1.02080208020801e+05,-7.84783091173266e-02,-3.50642516774260e+00
1.02090209020901e+05,-7.74733101759384e-02,-3.60406539408062e+00
1.02100210021001e+05,-7.64912373191998e-02,-3.70044776649815e+00
1.02110211021101e+05,-7.55314146398196e-02,-3.79560078719949e+00
1.02120212021201e+05,-7.45931910973707e-02,-3.88955212218492e+00
1.02130213021301e+05,-7.36759394299901e-02,-3.98232863187945e+00
1.02140214021401e+05,-7.27790551212616e-02,-4.07395640042613e+00
1.02150215021501e+05,-7.19019554190990e-02,-4.16446076371226e+00
1.02160216021601e+05,-7.10440784036626e-02,-4.25386633619172e+00
1.02170217021701e+05,-7.02048821015279e-02,-4.34219703656329e+00
1.02180218021801e+05,-6.93838436435126e-02,-4.42947611236079e+00
1.02190219021901e+05,-6.85804584636889e-02,-4.51572616351140e+00
1.02200220022001e+05,-6.77942395373450e-02,-4.60096916490743e+00
1.02210221022101e+05,-6.70247166556976e-02,-4.68522648804449e+00
1.02220222022201e+05,-6.62714357353805e-02,-4.76851892176696e+00
1.02230223022301e+05,-6.55339581607928e-02,-4.85086669216615e+00
1.02240224022401e+05,-6.48118601575532e-02,-4.93228948166880e+00
1.02250225022501e+05,-6.41047321953655e-02,-5.01280644735699e+00
1.02260226022601e+05,-6.34121784187473e-02,-5.09243623855338e+00
1.02270227022701e+05,-6.27338161041497e-02,-5.17119701370525e+00
1.02280228022801e+05,-6.20692751420602e-02,-5.24910645660220e+00
1.02290229022901e+05,-6.14181975427963e-02,-5.32618179195640e+00
1.02300230023001e+05,-6.07802369647635e-02,-5.40243980037424e+00
1.02310231023101e+05,-6.01550582640022e-02,-5.47789683274854e+00
1.02320232023201e+05,-5.95423370639552e-02,-5.55256882409507e+00
1.02330233023301e+05,-5.89417593444060e-02,-5.62647130686026e+00
1.02340234023401e+05,-5.83530210486281e-02,-5.69961942372270e+00
1.02350235023501e+05,-5.77758277078274e-02,-5.77202793991059e+00
1.02360236023601e+05,-5.72098940820151e-02,-5.84371125505662e+00
1.02370237023701e+05,-5.66549438164866e-02,-5.91468341461123e+00
1.02380238023801e+05,-5.61107091131529e-02,-5.98495812083126e+00
1.02390239023901e+05,-5.55769304159748e-02,-6.05454874336523e+00
1.02400240024001e+05,-5.50533561098332e-02,-6.12346832944948e+00
1.02410241024101e+05,-5.45397422321683e-02,-6.19172961373401e+00
1.02420242024201e+05,-5.40358521967839e-02,-6.25934502775218e+00
1.02430243024301e+05,-5.35414565292235e-02,-6.32632670905069e+00
1.02440244024401e+05,-5.30563326131749e-02,-6.39268650999291e+00
1.02450245024501e+05,-5.25802644473867e-02,-6.45843600624862e+00
1.02460246024601e+05,-5.21130424125862e-02,-6.52358650498507e+00
1.02470247024701e+05,-5.16544630479450e-02,-6.58814905277003e+00
1.02480248024801e+05,-5.12043288366447e-02,-6.65213444319865e+00
1.02490249024901e+05,-5.07624480001217e-02,-6.71555322425585e+00
1.02500250025001e+05,-5.03286343005850e-02,-6.77841570542560e+00
1.02510251025101e+05,-4.99027068514449e-02,-6.84073196455522e+00
1.02520252025201e+05,-4.94844899352804e-02,-6.90251185448607e+00
1.02530253025301e+05,-4.90738128290072e-02,-6.96376500945985e+00
1.02540254025401e+05,-4.86705096359265e-02,-7.02450085130844e+00
1.02550255025501e+05,-4.82744191243448e-02,-7.08472859543655e+00
1.02560256025601e+05,-4.78853845724717e-02,-7.14445725660502e+00
1.02570257025701e+05,-4.75032536193189e-02,-7.20369565452285e+00
1.02580258025801e+05,-4.71278781213434e-02,-7.26245241925389e+00
1.02590259025901e+05,-4.67591140145701e-02,-7.32073599644781e+00
1.02600260026001e+05,-4.63968211819687e-02,-7.37855465239978e+00
1.02610261026101e+05,-4.60408633258544e-02,-7.43591647894601e+00
1.02620262026201e+05,-4.56911078450895e-02,-7.49282939820255e+00
1.02630263026301e+05,-4.53474257168898e-02,-7.54930116715140e+00
1.02640264026401e+05,-4.50096913830368e-02,-7.60533938208074e+00
1.02650265026501e+05,-4.46777826403077e-02,-7.66095148288440e+00
1.02660266026601e+05,-4.43515805349469e-02,-7.71614475722586e+00
1.02670267026701e+05,-4.40309692610107e-02,-7.77092634457174e+00
1.02680268026801e+05,-4.37158360624225e-02,-7.82530324009940e+00
1.02690269026901e+05,-4.34060711385844e-02,-7.87928229848376e+00
1.02700270027001e+05,-4.31015675534030e-02,-7.93287023756666e+00
1.02710271027101e+05,-4.28022211475844e-02,-7.98607364191392e+00
1.02720272027201e+05,-4.25079304540647e-02,-8.03889896626441e+00
1.02730273027301e+05,-4.22185966164573e-02,-8.09135253887312e+00
1.02740274027401e+05,-4.19341233103802e-02,-8.14344056475500e+00
1.02750275027501e+05,-4.16544166675633e-02,-8.19516912883006e+00
1.02760276027601e+05,-4.13793852026182e-02,-8.24654419897448e+00
1.02770277027701e+05,-4.11089397423561e-02,-8.29757162898246e+00
1.02780278027801e+05,-4.08429933575711e-02,-8.34825716143872e+00
1.02790279027901e+05,-4.05814612971775e-02,-8.39860643050733e+00
1.02800280028001e+05,-4.03242609246096e-02,-8.44862496463962e+00
1.02810281028101e+05,-4.00713116564072e-02,-8.49831818920189e+00
1.02820282028201e+05,-3.98225349028871e-02,-8.54769142902835e+00
1.02830283028301e+05,-3.95778540108332e-02,-8.59674991089943e+00
1.02840284028401e+05,-3.93371942081183e-02,-8.64549876594993e+00
1.02850285028501e+05,-3.91004825501883e-02,-8.69394303200800e+00
1.02860286028601e+05,-3.88676478683376e-02,-8.74208765586808e+00
1.02870287028701e+05,-3.86386207197068e-02,-8.78993749549953e+00
1.02880288028801e+05,-3.84133333389381e-02,-8.83749732219347e+00
1.02890289028901e+05,-3.81917195914281e-02,-8.88477182264934e+00
1.02900290029001e+05,-3.79737149281137e-02,-8.93176560100418e+00
1.02910291029101e+05,-3.77592563417423e-02,-8.97848318080469e+00
1.02920292029201e+05,-3.75482823245613e-02,-9.02492900692636e+00
1.02930293029301e+05,-3.73407328273845e-02,-9.07110744743889e+00
1.02940294029401e+05,-3.71365492199761e-02,-9.11702279542212e+00
1.02950295029501e+05,-3.69356742527122e-02,-9.16267927073163e+00
1.02960296029601e+05,-3.67380520194693e-02,-9.20808102171725e+00
1.02970297029701e+05,-3.65436279216932e-02,-9.25323212689602e+00
1.02980298029801e+05,-3.63523486336140e-02,-9.29813659657948e+00
1.02990299029901e+05,-3.61641620685563e-02,-9.34279837445880e+00
1.03000300030001e+05,-3.59790173463129e-02,-9.38722133914758e+00
1.03010301030101e+05,-3.57968647615416e-02,-9.43140930568427e+00
1.03020302030201e+05,-3.56176557531499e-02,-9.47536602699514e+00
1.03030303030301e+05,-3.54413428746291e-02,-9.51909519532003e+00
1.03040304030401e+05,-3.52678797653142e-02,-9.56260044359974e+00
1.03050305030501e+05,-3.50972211225231e-02,-9.60588534682972e+00
1.03060306030601e+05,-3.49293226745596e-02,-9.64895342337741e+00
1.03070307030701e+05,-3.47641411545396e-02,-9.69180813626706e+00
1.03080308030801e+05,-3.46016342750177e-02,-9.73445289443162e+00
1.03090309030901e+05,-3.44417607033840e-02,-9.77689105393356e+00
1.03100310031001e+05,-3.42844800380097e-02,-9.81912591915408e+00
1.03110311031101e+05,-3.41297527851069e-02,-9.86116074395440e+00
1.03120312031201e+05,-3.39775403362906e-02,-9.90299873280657e+00
1.03130313031301e+05,-3.38278049468093e-02,-9.94464304189741e+00
1.03140314031401e+05,-3.36805097144273e-02,-9.98609678020517e+00
1.03150315031501e+05,-3.35356185589348e-02,-1.00273630105499e+01
1.03160316031601e+05,-3.33930962022677e-02,-1.00684447506182e+01
1.03170317031701e+05,-3.32529081492117e-02,-1.01093449739638e+01
1.03180318031801e+05,-3.31150206686786e-02,-1.01500666109833e+01
1.03190319031901e+05,-3.29794007755308e-02,-1.01906125498696e+01
1.03200320032001e+05,-3.28460162129378e-02,-1.02309856375420e+01
1.03210321032101e+05,-3.27148354352487e-02,-1.02711886805547e+01
1.03220322032201e+05,-3.25858275913626e-02,-1.03112244459839e+01
1.03230323032301e+05,-3.24589625085827e-02,-1.03510956622939e+01
1.03240324032401e+05,-3.23342106769331e-02,-1.03908050201845e+01
1.03250325032501e+05,-3.22115432339357e-02,-1.04303551734166e+01
1.03260326032602e+05,-3.20909319498175e-02,-1.04697487396213e+01
1.03270327032702e+05,-3.19723492131474e-02,-1.05089883010883e+01
1.03280328032802e+05,-3.18557680168811e-02,-1.05480764055386e+01
1.03290329032902e+05,-3.17411619448070e-02,-1.05870155668782e+01
1.03300330033002e+05,-3.16285051583746e-02,-1.06258082659357e+01
1.03310331033102e+05,-3.15177723839002e-02,-1.06644569511835e+01
1.03320332033202e+05,-3.14089389001342e-02,-1.07029640394428e+01
1.03330333033302e+05,-3.13019805261785e-02,-1.07413319165734e+01
1.03340334033402e+05,-3.11968736097479e-02,-1.07795629381483e+01
1.03350335033502e+05,-3.10935950157591e-02,-1.08176594301135e+01
1.03360336033602e+05,-3.09921221152420e-02,-1.08556236894343e+01
1.03370337033702e+05,-3.08924327745621e-02,-1.08934579847270e+01
1.03380338033802e+05,-3.07945053449445e-02,-1.09311645568778e+01
1.03390339033902e+05,-3.06983186522904e-02,-1.09687456196481e+01
1.03400340034002e+05,-3.06038519872794e-02,-1.10062033602674e+01
1.03410341034102e+05,-3.05110850957465e-02,-1.10435399400141e+01
1.03420342034202e+05,-3.04199981693272e-02,-1.10807574947841e+01
1.03430343034302e+05,-3.03305718363633e-02,-1.11178581356479e+01
1.03440344034402e+05,-3.02427871530621e-02,-1.11548439493956e+01
1.03450345034502e+05,-3.01566255948997e-02,-1.11917169990723e+01
1.03460346034602e+05,-3.00720690482637e-02,-1.12284793245017e+01
1.03470347034702e+05,-2.99890998023284e-02,-1.12651329427994e+01
1.03480348034802e+05,-2.99077005411536e-02,-1.13016798488768e+01
1.03490349034902e+05,-2.98278543360035e-02,-1.13381220159342e+01
1.03500350035002e+05,-2.97495446378791e-02,-1.13744613959453e+01
1.03510351035102e+05,-2.96727552702565e-02,-1.14106999201314e+01
1.03520352035202e+05,-2.95974704220268e-02,-1.14468394994274e+01
1.03530353035302e+05,-2.95236746406332e-02,-1.14828820249384e+01
1.03540354035402e+05,-2.94513528253964e-02,-1.15188293683882e+01
1.03550355035502e+05,-2.93804902210276e-02,-1.15546833825595e+01
1.03560356035602e+05,-2.93110724113212e-02,-1.15904459017253e+01
1.03570357035702e+05,-2.92430853130229e-02,-1.16261187420736e+01
1.03580358035802e+05,-2.91765151698694e-02,-1.16617037021231e+01
1.03590359035902e+05,-2.91113485467952e-02,-1.16972025631328e+01
1.03600360036002e+05,-2.90475723243007e-02,-1.17326170895035e+01
1.03610361036102e+05,-2.89851736929787e-02,-1.17679490291729e+01
1.03620362036202e+05,-2.89241401481966e-02,-1.18032001140029e+01
1.03630363036302e+05,-2.88644594849261e-02,-1.18383720601617e+01
1.03640364036402e+05,-2.88061197927219e-02,-1.18734665684980e+01
1.03650365036502e+05,-2.87491094508420e-02,-1.19084853249102e+01
1.03660366036602e+05,-2.86934171235074e-02,-1.19434300007086e+01
1.03670367036702e+05,-2.86390317552978e-02,-1.19783022529720e+01
1.03680368036802e+05,-2.85859425666805e-02,-1.20131037248989e+01
1.03690369036902e+05,-2.85341390496679e-02,-1.20478360461525e+01
1.03700370037002e+05,-2.84836109636015e-02,-1.20825008332011e+01
1.03710371037102e+05,-2.84343483310604e-02,-1.21170996896521e+01
1.03720372037202e+05,-2.83863414338888e-02,-1.21516342065822e+01
1.03730373037302e+05,-2.83395808093428e-02,-1.21861059628616e+01
1.03740374037402e+05,-2.82940572463511e-02,-1.22205165254738e+01
1.03750375037502e+05,-2.82497617818887e-02,-1.22548674498316e+01
1.03760376037602e+05,-2.82066856974615e-02,-1.22891602800863e+01
1.03770377037702e+05,-2.81648205156967e-02,-1.23233965494354e+01
1.03780378037802e+05,-2.81241579970411e-02,-1.23575777804233e+01
1.03790379037902e+05,-2.80846901365596e-02,-1.23917054852406e+01
1.03800380038002e+05,-2.80464091608371e-02,-1.24257811660167e+01
1.03810381038102e+05,-2.80093075249779e-02,-1.24598063151109e+01
1.03820382038202e+05,-2.79733779097025e-02,-1.24937824153977e+01
1.03830383038302e+05,-2.79386132185388e-02,-1.25277109405509e+01
1.03840384038402e+05,-2.79050065751073e-02,-1.25615933553210e+01
1.03850385038502e+05,-2.78725513204964e-02,-1.25954311158128e+01
1.03860386038602e+05,-2.78412410107282e-02,-1.26292256697566e+01
1.03870387038702e+05,-2.78110694143115e-02,-1.26629784567785e+01
1.03880388038802e+05,-2.77820305098814e-02,-1.26966909086662e+01
1.03890389038902e+05,-2.77541184839235e-02,-1.27303644496328e+01
1.03900390039002e+05,-2.77273277285815e-02,-1.27640004965769e+01
1.03910391039102e+05,-2.77016528395460e-02,-1.27976004593409e+01
1.03920392039202e+05,-2.76770886140251e-02,-1.28311657409662e+01
1.03930393039302e+05,-2.76536300487922e-02,-1.28646977379456e+01
1.03940394039402e+05,-2.76312723383135e-02,-1.28981978404737e+01
1.03950395039502e+05,-2.76100108729512e-02,-1.29316674326952e+01
1.03960396039602e+05,-2.75898412372424e-02,-1.29651078929498e+01
1.03970397039702e+05,-2.75707592082525e-02,-1.29985205940166e+01
1.03980398039802e+05,-2.75527607540019e-02,-1.30319069033552e+01
1.03990399039902e+05,-2.75358420319653e-02,-1.30652681833454e+01
1.04000400040002e+05,-2.75199993876422e-02,-1.30986057915246e+01
1.04010401040102e+05,-2.75052293531979e-02,-1.31319210808244e+01
