f,z10r,z10i
1.13981398139806e+05,-1.15759968116032e-02,-1.75382050429820e+01
1.13991399139906e+05,-1.15665877761132e-02,-1.75512080210889e+01
1.14001400140006e+05,-1.15572979166965e-02,-1.75641982444284e+01
1.14011401140106e+05,-1.15481260822828e-02,-1.75771758633361e+01
1.14021402140206e+05,-1.15390711370603e-02,-1.75901410266975e+01
1.14031403140306e+05,-1.15301319602341e-02,-1.76030938819664e+01
1.14041404140406e+05,-1.15213074457893e-02,-1.76160345751848e+01
1.14051405140506e+05,-1.15125965022585e-02,-1.76289632510003e+01
1.14061406140606e+05,-1.15039980524933e-02,-1.76418800526852e+01
1.14071407140706e+05,-1.14955110334399e-02,-1.76547851221542e+01
1.14081408140806e+05,-1.14871343959195e-02,-1.76676785999819e+01
1.14091409140906e+05,-1.14788671044120e-02,-1.76805606254207e+01
1.14101410141006e+05,-1.14707081368439e-02,-1.76934313364174e+01
1.14111411141106e+05,-1.14626564843801e-02,-1.77062908696306e+01
1.14121412141206e+05,-1.14547111512197e-02,-1.77191393604467e+01
1.14131413141307e+05,-1.14468711543947e-02,-1.77319769429971e+01
1.14141414141407e+05,-1.14391355235733e-02,-1.77448037501735e+01
1.14151415141507e+05,-1.14315033008661e-02,-1.77576199136442e+01
1.14161416141607e+05,-1.14239735406361e-02,-1.77704255638698e+01
1.14171417141707e+05,-1.14165453093118e-02,-1.77832208301184e+01
1.14181418141807e+05,-1.14092176852041e-02,-1.77960058404807e+01
1.14191419141907e+05,-1.14019897583259e-02,-1.78087807218850e+01
1.14201420142007e+05,-1.13948606302153e-02,-1.78215456001121e+01
1.14211421142107e+05,-1.13878294137617e-02,-1.78343005998095e+01
1.14221422142207e+05,-1.13808952330354e-02,-1.78470458445057e+01
1.14231423142307e+05,-1.13740572231195e-02,-1.78597814566243e+01
1.14241424142407e+05,-1.13673145299454e-02,-1.78725075574981e+01
1.14251425142507e+05,-1.13606663101308e-02,-1.78852242673822e+01
1.14261426142607e+05,-1.13541117308207e-02,-1.78979317054677e+01
1.14271427142707e+05,-1.13476499695311e-02,-1.79106299898951e+01
1.14281428142807e+05,-1.13412802139956e-02,-1.79233192377670e+01
1.14291429142907e+05,-1.13350016620144e-02,-1.79359995651613e+01
1.14301430143007e+05,-1.13288135213058e-02,-1.79486710871434e+01
1.14311431143107e+05,-1.13227150093610e-02,-1.79613339177791e+01
1.14321432143207e+05,-1.13167053533006e-02,-1.79739881701465e+01
1.14331433143307e+05,-1.13107837897338e-02,-1.79866339563485e+01
1.14341434143407e+05,-1.13049495646202e-02,-1.79992713875245e+01
1.14351435143507e+05,-1.12992019331337e-02,-1.80119005738621e+01
1.14361436143607e+05,-1.12935401595293e-02,-1.80245216246086e+01
1.14371437143707e+05,-1.12879635170110e-02,-1.80371346480830e+01
1.14381438143807e+05,-1.12824712876035e-02,-1.80497397516863e+01
1.14391439143907e+05,-1.12770627620243e-02,-1.80623370419135e+01
1.14401440144007e+05,-1.12717372395599e-02,-1.80749266243640e+01
1.14411441144107e+05,-1.12664940279424e-02,-1.80875086037525e+01
1.14421442144207e+05,-1.12613324432290e-02,-1.81000830839195e+01
1.14431443144307e+05,-1.12562518096836e-02,-1.81126501678422e+01
1.14441444144407e+05,-1.12512514596599e-02,-1.81252099576443e+01
1.14451445144507e+05,-1.12463307334870e-02,-1.81377625546063e+01
1.14461446144607e+05,-1.12414889793563e-02,-1.81503080591758e+01
1.14471447144707e+05,-1.12367255532107e-02,-1.81628465709770e+01
1.14481448144807e+05,-1.12320398186359e-02,-1.81753781888209e+01
1.14491449144907e+05,-1.12274311467525e-02,-1.81879030107145e+01
1.14501450145007e+05,-1.12228989161109e-02,-1.82004211338703e+01
1.14511451145107e+05,-1.12184425125875e-02,-1.82129326547161e+01
1.14521452145207e+05,-1.12140613292827e-02,-1.82254376689035e+01
1.14531453145307e+05,-1.12097547664203e-02,-1.82379362713177e+01
1.14541454145407e+05,-1.12055222312488e-02,-1.82504285560859e+01
1.14551455145507e+05,-1.12013631379444e-02,-1.82629146165865e+01
1.14561456145607e+05,-1.11972769075155e-02,-1.82753945454576e+01
1.14571457145707e+05,-1.11932629677083e-02,-1.82878684346059e+01
1.14581458145807e+05,-1.11893207529147e-02,-1.83003363752145e+01
1.14591459145907e+05,-1.11854497040812e-02,-1.83127984577521e+01
1.14601460146007e+05,-1.11816492686193e-02,-1.83252547719808e+01
1.14611461146107e+05,-1.11779189003174e-02,-1.83377054069641e+01
1.14621462146207e+05,-1.11742580592542e-02,-1.83501504510752e+01
1.14631463146307e+05,-1.11706662117133e-02,-1.83625899920050e+01
1.14641464146407e+05,-1.11671428300994e-02,-1.83750241167694e+01
1.14651465146507e+05,-1.11636873928557e-02,-1.83874529117177e+01
1.14661466146607e+05,-1.11602993843822e-02,-1.83998764625395e+01
1.14671467146707e+05,-1.11569782949565e-02,-1.84122948542727e+01
1.14681468146807e+05,-1.11537236206543e-02,-1.84247081713108e+01
1.14691469146907e+05,-1.11505348632723e-02,-1.84371164974099e+01
1.14701470147007e+05,-1.11474115302518e-02,-1.84495199156962e+01
1.14711471147107e+05,-1.11443531346037e-02,-1.84619185086731e+01
1.14721472147207e+05,-1.11413591948346e-02,-1.84743123582282e+01
1.14731473147307e+05,-1.11384292348738e-02,-1.84867015456398e+01
1.14741474147407e+05,-1.11355627840022e-02,-1.84990861515845e+01
1.14751475147507e+05,-1.11327593767813e-02,-1.85114662561432e+01
1.14761476147607e+05,-1.11300185529840e-02,-1.85238419388082e+01
1.14771477147707e+05,-1.11273398575265e-02,-1.85362132784896e+01
1.14781478147807e+05,-1.11247228404005e-02,-1.85485803535217e+01
1.14791479147907e+05,-1.11221670566074e-02,-1.85609432416697e+01
1.14801480148007e+05,-1.11196720660930e-02,-1.85733020201354e+01
1.14811481148107e+05,-1.11172374336831e-02,-1.85856567655642e+01
1.14821482148207e+05,-1.11148627290206e-02,-1.85980075540507e+01
1.14831483148307e+05,-1.11125475265028e-02,-1.86103544611448e+01
1.14841484148407e+05,-1.11102914052205e-02,-1.86226975618579e+01
1.14851485148507e+05,-1.11080939488974e-02,-1.86350369306688e+01
1.14861486148607e+05,-1.11059547458305e-02,-1.86473726415294e+01
1.14871487148707e+05,-1.11038733888320e-02,-1.86597047678704e+01
1.14881488148807e+05,-1.11018494751710e-02,-1.86720333826071e+01
1.14891489148907e+05,-1.10998826065174e-02,-1.86843585581451e+01
1.14901490149007e+05,-1.10979723888852e-02,-1.86966803663857e+01
1.14911491149107e+05,-1.10961184325780e-02,-1.87089988787315e+01
1.14921492149207e+05,-1.10943203521342e-02,-1.87213141660915e+01
1.14931493149307e+05,-1.10925777662740e-02,-1.87336262988868e+01
1.14941494149407e+05,-1.10908902978464e-02,-1.87459353470557e+01
1.14951495149507e+05,-1.10892575737775e-02,-1.87582413800589e+01
1.14961496149607e+05,-1.10876792250191e-02,-1.87705444668846e+01
1.14971497149707e+05,-1.10861548864986e-02,-1.87828446760537e+01
1.14981498149807e+05,-1.10846841970693e-02,-1.87951420756248e+01
1.14991499149907e+05,-1.10832667994615e-02,-1.88074367331988e+01
1.15001500150007e+05,-1.10819023402342e-02,-1.88197287159243e+01
1.15011501150107e+05,-1.10805904697281e-02,-1.88320180905022e+01
1.15021502150207e+05,-1.10793308420180e-02,-1.88443049231901e+01
1.15031503150307e+05,-1.10781231148677e-02,-1.88565892798078e+01
1.15041504150407e+05,-1.10769669496838e-02,-1.88688712257412e+01
1.15051505150507e+05,-1.10758620114714e-02,-1.88811508259473e+01
1.15061506150607e+05,-1.10748079687898e-02,-1.88934281449586e+01
1.15071507150707e+05,-1.10738044937091e-02,-1.89057032468875e+01
1.15081508150807e+05,-1.10728512617674e-02,-1.89179761954309e+01
1.15091509150907e+05,-1.10719479519287e-02,-1.89302470538746e+01
1.15101510151007e+05,-1.10710942465411e-02,-1.89425158850973e+01
1.15111511151107e+05,-1.10702898312956e-02,-1.89547827515752e+01
1.15121512151207e+05,-1.10695343951865e-02,-1.89670477153860e+01
1.15131513151307e+05,-1.10688276304705e-02,-1.89793108382132e+01
1.15141514151407e+05,-1.10681692326283e-02,-1.89915721813501e+01
1.15151515151507e+05,-1.10675589003255e-02,-1.90038318057040e+01
1.15161516151607e+05,-1.10669963353744e-02,-1.90160897718001e+01
1.15171517151707e+05,-1.10664812426966e-02,-1.90283461397855e+01
1.15181518151807e+05,-1.10660133302859e-02,-1.90406009694329e+01
1.15191519151907e+05,-1.10655923091715e-02,-1.90528543201452e+01
1.15201520152007e+05,-1.10652178933823e-02,-1.90651062509582e+01
1.15211521152107e+05,-1.10648897999110e-02,-1.90773568205455e+01
1.15221522152207e+05,-1.10646077486795e-02,-1.90896060872214e+01
1.15231523152307e+05,-1.10643714625042e-02,-1.91018541089452e+01
1.15241524152407e+05,-1.10641806670616e-02,-1.91141009433242e+01
1.15251525152507e+05,-1.10640350908554e-02,-1.91263466476180e+01
1.15261526152607e+05,-1.10639344651827e-02,-1.91385912787416e+01
1.15271527152707e+05,-1.10638785241018e-02,-1.91508348932692e+01
1.15281528152807e+05,-1.10638670044000e-02,-1.91630775474373e+01
1.15291529152907e+05,-1.10638996455616e-02,-1.91753192971486e+01
1.15301530153007e+05,-1.10639761897368e-02,-1.91875601979750e+01
1.15311531153107e+05,-1.10640963817106e-02,-1.91998003051614e+01
1.15321532153207e+05,-1.10642599688727e-02,-1.92120396736285e+01
1.15331533153307e+05,-1.10644667011872e-02,-1.92242783579764e+01
1.15341534153407e+05,-1.10647163311632e-02,-1.92365164124880e+01
1.15351535153507e+05,-1.10650086138254e-02,-1.92487538911318e+01
1.15361536153607e+05,-1.10653433066851e-02,-1.92609908475653e+01
1.15371537153707e+05,-1.10657201697123e-02,-1.92732273351382e+01
1.15381538153807e+05,-1.10661389653075e-02,-1.92854634068953e+01
1.15391539153907e+05,-1.10665994582736e-02,-1.92976991155799e+01
1.15401540154007e+05,-1.10671014157893e-02,-1.93099345136362e+01
1.15411541154107e+05,-1.10676446073817e-02,-1.93221696532132e+01
1.15421542154207e+05,-1.10682288049000e-02,-1.93344045861668e+01
1.15431543154307e+05,-1.10688537824894e-02,-1.93466393640631e+01
1.15441544154407e+05,-1.10695193165648e-02,-1.93588740381816e+01
1.15451545154507e+05,-1.10702251857859e-02,-1.93711086595175e+01
1.15461546154607e+05,-1.10709711710317e-02,-1.93833432787847e+01
1.15471547154707e+05,-1.10717570553760e-02,-1.93955779464190e+01
1.15481548154807e+05,-1.10725826240624e-02,-1.94078127125803e+01
1.15491549154907e+05,-1.10734476644808e-02,-1.94200476271556e+01
1.15501550155007e+05,-1.10743519661430e-02,-1.94322827397619e+01
1.15511551155107e+05,-1.10752953206597e-02,-1.94445180997483e+01
1.15521552155207e+05,-1.10762775217169e-02,-1.94567537561995e+01
1.15531553155307e+05,-1.10772983650532e-02,-1.94689897579375e+01
1.15541554155407e+05,-1.10783576484374e-02,-1.94812261535249e+01
1.15551555155507e+05,-1.10794551716456e-02,-1.94934629912670e+01
1.15561556155607e+05,-1.10805907364399e-02,-1.95057003192148e+01
1.15571557155707e+05,-1.10817641465463e-02,-1.95179381851668e+01
1.15581558155807e+05,-1.10829752076336e-02,-1.95301766366724e+01
1.15591559155907e+05,-1.10842237272916e-02,-1.95424157210334e+01
1.15601560156007e+05,-1.10855095150111e-02,-1.95546554853072e+01
1.15611561156107e+05,-1.10868323821626e-02,-1.95668959763087e+01
1.15621562156207e+05,-1.10881921419765e-02,-1.95791372406130e+01
1.15631563156307e+05,-1.10895886095227e-02,-1.95913793245573e+01
1.15641564156407e+05,-1.10910216016908e-02,-1.96036222742440e+01
1.15651565156507e+05,-1.10924909371707e-02,-1.96158661355420e+01
1.15661566156607e+05,-1.10939964364335e-02,-1.96281109540899e+01
1.15671567156707e+05,-1.10955379217120e-02,-1.96403567752975e+01
1.15681568156807e+05,-1.10971152169821e-02,-1.96526036443486e+01
1.15691569156907e+05,-1.10987281479445e-02,-1.96648516062028e+01
1.15701570157007e+05,-1.11003765420059e-02,-1.96771007055980e+01
1.15711571157107e+05,-1.11020602282615e-02,-1.96893509870522e+01
1.15721572157207e+05,-1.11037790374764e-02,-1.97016024948659e+01
1.15731573157307e+05,-1.11055328020689e-02,-1.97138552731241e+01
1.15741574157407e+05,-1.11073213560922e-02,-1.97261093656985e+01
1.15751575157507e+05,-1.11091445352178e-02,-1.97383648162494e+01
1.15761576157607e+05,-1.11110021767184e-02,-1.97506216682277e+01
1.15771577157707e+05,-1.11128941194511e-02,-1.97628799648773e+01
1.15781578157807e+05,-1.11148202038409e-02,-1.97751397492367e+01
1.15791579157907e+05,-1.11167802718643e-02,-1.97874010641411e+01
1.15801580158007e+05,-1.11187741670333e-02,-1.97996639522242e+01
1.15811581158107e+05,-1.11208017343795e-02,-1.98119284559208e+01
1.15821582158207e+05,-1.11228628204382e-02,-1.98241946174677e+01
1.15831583158307e+05,-1.11249572732331e-02,-1.98364624789065e+01
1.15841584158407e+05,-1.11270849422608e-02,-1.98487320820849e+01
1.15851585158507e+05,-1.11292456784758e-02,-1.98610034686588e+01
1.15861586158607e+05,-1.11314393342755e-02,-1.98732766800943e+01
1.15871587158707e+05,-1.11336657634855e-02,-1.98855517576690e+01
1.15881588158807e+05,-1.11359248213447e-02,-1.98978287424744e+01
1.15891589158907e+05,-1.11382163644915e-02,-1.99101076754174e+01
1.15901590159007e+05,-1.11405402509491e-02,-1.99223885972219e+01
1.15911591159107e+05,-1.11428963401117e-02,-1.99346715484308e+01
1.15921592159207e+05,-1.11452844927303e-02,-1.99469565694078e+01
1.15931593159307e+05,-1.11477045708996e-02,-1.99592437003389e+01
1.15941594159407e+05,-1.11501564380439e-02,-1.99715329812341e+01
1.15951595159507e+05,-1.11526399589041e-02,-1.99838244519292e+01
1.15961596159607e+05,-1.11551549995242e-02,-1.99961181520875e+01
1.15971597159707e+05,-1.11577014272386e-02,-2.00084141212012e+01
1.15981598159807e+05,-1.11602791106590e-02,-2.00207123985934e+01
1.15991599159907e+05,-1.11628879196616e-02,-2.00330130234192e+01
1.16001600160007e+05,-1.11655277253748e-02,-2.00453160346678e+01
1.16011601160107e+05,-1.11681984001668e-02,-2.00576214711640e+01
1.16021602160207e+05,-1.11708998176329e-02,-2.00699293715694e+01
1.16031603160307e+05,-1.11736318525838e-02,-2.00822397743844e+01
1.16041604160407e+05,-1.11763943810336e-02,-2.00945527179492e+01
1.16051605160507e+05,-1.11791872801878e-02,-2.01068682404461e+01
1.16061606160607e+05,-1.11820104284318e-02,-2.01191863799002e+01
1.16071607160707e+05,-1.11848637053191e-02,-2.01315071741815e+01
1.16081608160807e+05,-1.11877469915602e-02,-2.01438306610059e+01
1.16091609160907e+05,-1.11906601690112e-02,-2.01561568779370e+01
1.16101610161007e+05,-1.11936031206628e-02,-2.01684858623874e+01
1.16111611161107e+05,-1.11965757306289e-02,-2.01808176516202e+01
1.16121612161207e+05,-1.11995778841362e-02,-2.01931522827503e+01
1.16131613161307e+05,-1.12026094675134e-02,-2.02054897927461e+01
1.16141614161407e+05,-1.12056703681802e-02,-2.02178302184302e+01
1.16151615161507e+05,-1.12087604746373e-02,-2.02301735964819e+01
1.16161616161607e+05,-1.12118796764557e-02,-2.02425199634374e+01
1.16171617161707e+05,-1.12150278642669e-02,-2.02548693556919e+01
1.16181618161807e+05,-1.12182049297521e-02,-2.02672218095006e+01
1.16191619161907e+05,-1.12214107656328e-02,-2.02795773609804e+01
1.16201620162007e+05,-1.12246452656608e-02,-2.02919360461106e+01
1.16211621162107e+05,-1.12279083246081e-02,-2.03042979007349e+01
1.16221622162207e+05,-1.12311998382578e-02,-2.03166629605619e+01
1.16231623162307e+05,-1.12345197033941e-02,-2.03290312611673e+01
1.16241624162407e+05,-1.12378678177932e-02,-2.03414028379943e+01
1.16251625162507e+05,-1.12412440802138e-02,-2.03537777263556e+01
1.16261626162607e+05,-1.12446483903878e-02,-2.03661559614340e+01
1.16271627162707e+05,-1.12480806490116e-02,-2.03785375782839e+01
1.16281628162807e+05,-1.12515407577367e-02,-2.03909226118327e+01
1.16291629162907e+05,-1.12550286191611e-02,-2.04033110968818e+01
1.16301630163008e+05,-1.12585441368203e-02,-2.04157030681077e+01
1.16311631163108e+05,-1.12620872151788e-02,-2.04280985600635e+01
1.16321632163208e+05,-1.12656577596214e-02,-2.04404976071796e+01
1.16331633163308e+05,-1.12692556764448e-02,-2.04529002437655e+01
1.16341634163408e+05,-1.12728808728492e-02,-2.04653065040104e+01
1.16351635163508e+05,-1.12765332569299e-02,-2.04777164219846e+01
1.16361636163608e+05,-1.12802127376692e-02,-2.04901300316404e+01
1.16371637163708e+05,-1.12839192249285e-02,-2.05025473668138e+01
1.16381638163808e+05,-1.12876526294400e-02,-2.05149684612247e+01
1.16391639163908e+05,-1.12914128627988e-02,-2.05273933484790e+01
1.16401640164008e+05,-1.12951998374554e-02,-2.05398220620689e+01
1.16411641164108e+05,-1.12990134667074e-02,-2.05522546353742e+01
1.16421642164208e+05,-1.13028536646926e-02,-2.05646911016637e+01
1.16431643164308e+05,-1.13067203463807e-02,-2.05771314940958e+01
1.16441644164408e+05,-1.13106134275663e-02,-2.05895758457200e+01
1.16451645164508e+05,-1.13145328248615e-02,-2.06020241894775e+01
1.16461646164608e+05,-1.13184784556884e-02,-2.06144765582025e+01
1.16471647164708e+05,-1.13224502382718e-02,-2.06269329846231e+01
1.16481648164808e+05,-1.13264480916325e-02,-2.06393935013624e+01
1.16491649164908e+05,-1.13304719355798e-02,-2.06518581409397e+01
1.16501650165008e+05,-1.13345216907046e-02,-2.06643269357709e+01
1.16511651165108e+05,-1.13385972783728e-02,-2.06767999181701e+01
1.16521652165208e+05,-1.13426986207181e-02,-2.06892771203503e+01
1.16531653165308e+05,-1.13468256406356e-02,-2.07017585744244e+01
1.16541654165408e+05,-1.13509782617748e-02,-2.07142443124061e+01
1.16551655165508e+05,-1.13551564085331e-02,-2.07267343662112e+01
1.16561656165608e+05,-1.13593600060494e-02,-2.07392287676579e+01
1.16571657165708e+05,-1.13635889801977e-02,-2.07517275484683e+01
1.16581658165808e+05,-1.13678432575805e-02,-2.07642307402693e+01
1.16591659165908e+05,-1.13721227655225e-02,-2.07767383745931e+01
1.16601660166008e+05,-1.13764274320647e-02,-2.07892504828784e+01
1.16611661166108e+05,-1.13807571859577e-02,-2.08017670964713e+01
1.16621662166208e+05,-1.13851119566561e-02,-2.08142882466264e+01
1.16631663166308e+05,-1.13894916743123e-02,-2.08268139645072e+01
1.16641664166408e+05,-1.13938962697703e-02,-2.08393442811873e+01
1.16651665166508e+05,-1.13983256745602e-02,-2.08518792276513e+01
1.16661666166608e+05,-1.14027798208920e-02,-2.08644188347955e+01
1.16671667166708e+05,-1.14072586416502e-02,-2.08769631334289e+01
1.16681668166808e+05,-1.14117620703876e-02,-2.08895121542740e+01
1.16691669166908e+05,-1.14162900413202e-02,-2.09020659279676e+01
1.16701670167008e+05,-1.14208424893214e-02,-2.09146244850617e+01
1.16711671167108e+05,-1.14254193499161e-02,-2.09271878560243e+01
1.16721672167208e+05,-1.14300205592760e-02,-2.09397560712404e+01
1.16731673167308e+05,-1.14346460542135e-02,-2.09523291610124e+01
1.16741674167408e+05,-1.14392957721767e-02,-2.09649071555612e+01
1.16751675167508e+05,-1.14439696512442e-02,-2.09774900850272e+01
1.16761676167608e+05,-1.14486676301197e-02,-2.09900779794707e+01
1.16771677167708e+05,-1.14533896481266e-02,-2.10026708688728e+01
1.16781678167808e+05,-1.14581356452035e-02,-2.10152687831362e+01
1.16791679167908e+05,-1.14629055618986e-02,-2.10278717520863e+01
1.16801680168008e+05,-1.14676993393650e-02,-2.10404798054714e+01
1.16811681168108e+05,-1.14725169193555e-02,-2.10530929729638e+01
1.16821682168208e+05,-1.14773582442179e-02,-2.10657112841607e+01
1.16831683168308e+05,-1.14822232568902e-02,-2.10783347685844e+01
1.16841684168408e+05,-1.14871119008956e-02,-2.10909634556838e+01
1.16851685168508e+05,-1.14920241203380e-02,-2.11035973748345e+01
1.16861686168608e+05,-1.14969598598971e-02,-2.11162365553398e+01
1.16871687168708e+05,-1.15019190648238e-02,-2.11288810264315e+01
1.16881688168808e+05,-1.15069016809357e-02,-2.11415308172704e+01
1.16891689168908e+05,-1.15119076546127e-02,-2.11541859569474e+01
1.16901690169008e+05,-1.15169369327920e-02,-2.11668464744835e+01
1.16911691169108e+05,-1.15219894629643e-02,-2.11795123988314e+01
1.16921692169208e+05,-1.15270651931689e-02,-2.11921837588756e+01
1.16931693169308e+05,-1.15321640719897e-02,-2.12048605834332e+01
1.16941694169408e+05,-1.15372860485506e-02,-2.12175429012547e+01
1.16951695169508e+05,-1.15424310725116e-02,-2.12302307410246e+01
1.16961696169608e+05,-1.15475990940640e-02,-2.12429241313620e+01
1.16971697169708e+05,-1.15527900639271e-02,-2.12556231008217e+01
1.16981698169808e+05,-1.15580039333433e-02,-2.12683276778941e+01
1.16991699169908e+05,-1.15632406540743e-02,-2.12810378910066e+01
1.17001700170008e+05,-1.15685001783972e-02,-2.12937537685239e+01
1.17011701170108e+05,-1.15737824591004e-02,-2.13064753387487e+01
1.17021702170208e+05,-1.15790874494795e-02,-2.13192026299223e+01
1.17031703170308e+05,-1.15844151033337e-02,-2.13319356702253e+01
1.17041704170408e+05,-1.15897653749616e-02,-2.13446744877782e+01
1.17051705170508e+05,-1.15951382191577e-02,-2.13574191106422e+01
1.17061706170608e+05,-1.16005335912084e-02,-2.13701695668197e+01
1.17071707170708e+05,-1.16059514468882e-02,-2.13829258842547e+01
1.17081708170808e+05,-1.16113917424562e-02,-2.13956880908338e+01
1.17091709170908e+05,-1.16168544346523e-02,-2.14084562143865e+01
1.17101710171008e+05,-1.16223394806937e-02,-2.14212302826861e+01
1.17111711171108e+05,-1.16278468382710e-02,-2.14340103234502e+01
1.17121712171208e+05,-1.16333764655450e-02,-2.14467963643409e+01
1.17131713171308e+05,-1.16389283211431e-02,-2.14595884329662e+01
1.17141714171408e+05,-1.16445023641556e-02,-2.14723865568797e+01
1.17151715171508e+05,-1.16500985541325e-02,-2.14851907635821e+01
1.17161716171608e+05,-1.16557168510799e-02,-2.14980010805207e+01
1.17171717171708e+05,-1.16613572154570e-02,-2.15108175350912e+01
1.17181718171808e+05,-1.16670196081721e-02,-2.15236401546371e+01
1.17191719171908e+05,-1.16727039905801e-02,-2.15364689664512e+01
1.17201720172008e+05,-1.16784103244784e-02,-2.15493039977757e+01
1.17211721172108e+05,-1.16841385721045e-02,-2.15621452758027e+01
1.17221722172208e+05,-1.16898886961321e-02,-2.15749928276749e+01
1.17231723172308e+05,-1.16956606596683e-02,-2.15878466804863e+01
1.17241724172408e+05,-1.17014544262504e-02,-2.16007068612825e+01
1.17251725172508e+05,-1.17072699598427e-02,-2.16135733970614e+01
1.17261726172608e+05,-1.17131072248338e-02,-2.16264463147735e+01
1.17271727172708e+05,-1.17189661860328e-02,-2.16393256413229e+01
1.17281728172808e+05,-1.17248468086670e-02,-2.16522114035672e+01
1.17291729172908e+05,-1.17307490583789e-02,-2.16651036283187e+01
1.17301730173008e+05,-1.17366729012226e-02,-2.16780023423444e+01
1.17311731173108e+05,-1.17426183036616e-02,-2.16909075723667e+01
1.17321732173208e+05,-1.17485852325656e-02,-2.17038193450641e+01
1.17331733173308e+05,-1.17545736552076e-02,-2.17167376870714e+01
1.17341734173408e+05,-1.17605835392611e-02,-2.17296626249803e+01
1.17351735173508e+05,-1.17666148527976e-02,-2.17425941853402e+01
1.17361736173608e+05,-1.17726675642833e-02,-2.17555323946583e+01
1.17371737173708e+05,-1.17787416425768e-02,-2.17684772794003e+01
1.17381738173808e+05,-1.17848370569263e-02,-2.17814288659908e+01
1.17391739173908e+05,-1.17909537769664e-02,-2.17943871808139e+01
1.17401740174008e+05,-1.17970917727165e-02,-2.18073522502137e+01
1.17411741174108e+05,-1.18032510145772e-02,-2.18203241004946e+01
1.17421742174208e+05,-1.18094314733279e-02,-2.18333027579220e+01
1.17431743174308e+05,-1.18156331201248e-02,-2.18462882487226e+01
1.17441744174408e+05,-1.18218559264976e-02,-2.18592805990852e+01
1.17451745174508e+05,-1.18280998643473e-02,-2.18722798351606e+01
1.17461746174608e+05,-1.18343649059439e-02,-2.18852859830625e+01
1.17471747174708e+05,-1.18406510239234e-02,-2.18982990688680e+01
1.17481748174808e+05,-1.18469581912860e-02,-2.19113191186179e+01
1.17491749174908e+05,-1.18532863813932e-02,-2.19243461583171e+01
1.17501750175008e+05,-1.18596355679654e-02,-2.19373802139352e+01
1.17511751175108e+05,-1.18660057250799e-02,-2.19504213114069e+01
1.17521752175208e+05,-1.18723968271682e-02,-2.19634694766324e+01
1.17531753175308e+05,-1.18788088490139e-02,-2.19765247354780e+01
1.17541754175408e+05,-1.18852417657501e-02,-2.19895871137762e+01
1.17551755175508e+05,-1.18916955528574e-02,-2.20026566373268e+01
1.17561756175608e+05,-1.18981701861616e-02,-2.20157333318966e+01
1.17571757175708e+05,-1.19046656418314e-02,-2.20288172232202e+01
1.17581758175808e+05,-1.19111818963760e-02,-2.20419083370005e+01
1.17591759175908e+05,-1.19177189266435e-02,-2.20550066989089e+01
1.17601760176008e+05,-1.19242767098181e-02,-2.20681123345860e+01
1.17611761176108e+05,-1.19308552234180e-02,-2.20812252696416e+01
1.17621762176208e+05,-1.19374544452940e-02,-2.20943455296558e+01
1.17631763176308e+05,-1.19440743536264e-02,-2.21074731401787e+01
1.17641764176408e+05,-1.19507149269236e-02,-2.21206081267311e+01
1.17651765176508e+05,-1.19573761440197e-02,-2.21337505148053e+01
1.17661766176608e+05,-1.19640579840729e-02,-2.21469003298647e+01
1.17671767176708e+05,-1.19707604265628e-02,-2.21600575973451e+01
1.17681768176808e+05,-1.19774834512890e-02,-2.21732223426543e+01
1.17691769176908e+05,-1.19842270383688e-02,-2.21863945911732e+01
1.17701770177008e+05,-1.19909911682354e-02,-2.21995743682556e+01
1.17711771177108e+05,-1.19977758216358e-02,-2.22127616992289e+01
1.17721772177208e+05,-1.20045809796291e-02,-2.22259566093948e+01
1.17731773177308e+05,-1.20114066235844e-02,-2.22391591240289e+01
1.17741774177408e+05,-1.20182527351791e-02,-2.22523692683819e+01
1.17751775177508e+05,-1.20251192963967e-02,-2.22655870676796e+01
1.17761776177608e+05,-1.20320062895255e-02,-2.22788125471231e+01
1.17771777177708e+05,-1.20389136971562e-02,-2.22920457318897e+01
1.17781778177808e+05,-1.20458415021806e-02,-2.23052866471328e+01
1.17791779177908e+05,-1.20527896877894e-02,-2.23185353179827e+01
1.17801780178008e+05,-1.20597582374706e-02,-2.23317917695464e+01
1.17811781178108e+05,-1.20667471350079e-02,-2.23450560269086e+01
1.17821782178208e+05,-1.20737563644786e-02,-2.23583281151319e+01
1.17831783178308e+05,-1.20807859102524e-02,-2.23716080592567e+01
1.17841784178408e+05,-1.20878357569891e-02,-2.23848958843023e+01
1.17851785178508e+05,-1.20949058896373e-02,-2.23981916152667e+01
1.17861786178608e+05,-1.21019962934328e-02,-2.24114952771273e+01
1.17871787178708e+05,-1.21091069538966e-02,-2.24248068948411e+01
1.17881788178808e+05,-1.21162378568337e-02,-2.24381264933450e+01
1.17891789178908e+05,-1.21233889883309e-02,-2.24514540975563e+01
1.17901790179008e+05,-1.21305603347559e-02,-2.24647897323732e+01
1.17911791179108e+05,-1.21377518827551e-02,-2.24781334226746e+01
1.17921792179208e+05,-1.21449636192526e-02,-2.24914851933212e+01
1.17931793179308e+05,-1.21521955314480e-02,-2.25048450691551e+01
1.17941794179408e+05,-1.21594476068156e-02,-2.25182130750009e+01
1.17951795179508e+05,-1.21667198331020e-02,-2.25315892356653e+01
1.17961796179608e+05,-1.21740121983256e-02,-2.25449735759380e+01
